,PDB code,EC number,Class,Subclass,Subsubclass
4740,3k8d,E.C.2.7.7.38,2,7,7
4753,3kb7,E.C.2.7.11.21,2,7,11
4757,3kc3,E.C.2.7.11.1,2,7,11
4759,3kcf,E.C.2.7.11.30,2,7,11
4760,3kck,E.C.2.7.10.2,2,7,10
4768,3kf4,E.C.2.7.10.2,2,7,10
4769,3kf7,E.C.2.7.11.24,2,7,11
4770,3kfa,E.C.2.7.10.2,2,7,10
4772,3kga,E.C.2.7.11.1,2,7,11
4787,3kmm,E.C.2.7.10.2,2,7,10
4814,3krj,E.C.2.7.10.1,2,7,10
4815,3krl,E.C.2.7.10.1,2,7,10
4816,3krr,E.C.2.7.10.2,2,7,10
4817,3krw,E.C.2.7.11.15,2,7,11
4818,3krx,E.C.2.7.11.15,2,7,11
4823,3kvw,E.C.2.7.12.1,2,7,12
4824,3kvx,E.C.2.7.11.24,2,7,11
4832,3kxz,E.C.2.7.10.2,2,7,10
4835,3l08,E.C.2.7.1.153,2,7,1
4839,3l13,E.C.2.7.1.153,2,7,1
4840,3l16,E.C.2.7.1.153,2,7,1
4841,3l17,E.C.2.7.1.153,2,7,1
4842,3l1s,E.C.2.7.11.26,2,7,11
4855,3l54,E.C.2.7.1.153,2,7,1
4870,3l8s,E.C.2.7.11.24,2,7,11
4871,3l8v,E.C.2.7.10.1,2,7,10
4872,3l8x,E.C.2.7.11.24,2,7,11
4873,3l9l,E.C.2.7.11.11,2,7,11
4874,3l9m,E.C.2.7.11.11,2,7,11
4875,3l9n,E.C.2.7.11.11,2,7,11
4876,3lau,E.C.2.7.11.1,2,7,11
4881,3lcd,E.C.2.7.10.1,2,7,10
4883,3lco,E.C.2.7.10.1,2,7,10
4884,3le6,E.C.2.7.11.22,2,7,11
4888,3lfn,E.C.2.7.11.22,2,7,11
4889,3lfs,E.C.2.7.11.22,2,7,11
4893,3lhj,E.C.2.7.11.24,2,7,11
4898,3lj3,E.C.2.7.1.153,2,7,1
4907,3lkh,E.C.2.7.7.48,2,7,7
4914,3lok,E.C.2.7.10.2,2,7,10
4915,3loo,E.C.2.7.1.20,2,7,1
4916,3lp0,E.C.2.7.7.49,2,7,7
4917,3lp1,E.C.2.7.7.49,2,7,7
4918,3lp2,E.C.2.7.7.49,2,7,7
4921,3lpb,E.C.2.7.10.2,2,7,10
4932,3lq5,E.C.2.7.11.22,2,7,11
4933,3lq8,E.C.2.7.10.1,2,7,10
4935,3lvp,E.C.2.7.10.1,2,7,10
4937,3lw0,E.C.2.7.10.1,2,7,10
4940,3lxk,E.C.2.7.10.2,2,7,10
4941,3lxl,E.C.2.7.10.2,2,7,10
4945,3lzb,E.C.2.7.10.1,2,7,10
4949,3m11,E.C.2.7.11.1,2,7,11
4951,3m1s,E.C.2.7.11.26,2,7,11
4953,3m2w,E.C.2.7.11.1,2,7,11
4975,3m8p,E.C.2.7.7.49,2,7,7
4976,3m8q,E.C.2.7.7.49,2,7,7
4978,3ma3,E.C.2.7.11.1,2,7,11
4979,3mag,E.C.2.7.7.19,2,7,7
4981,3mb6,E.C.2.7.11.1,2,7,11
4982,3mb7,E.C.2.7.11.1,2,7,11
4983,3mbl,E.C.2.7.12.2,2,7,12
4985,3mct,E.C.2.7.7.19,2,7,7
4987,3mf5,E.C.2.7.7.48,2,7,7
5003,3miy,E.C.2.7.10.2,2,7,10
5004,3mj1,E.C.2.7.10.2,2,7,10
5005,3mj2,E.C.2.7.10.2,2,7,10
5013,3mlb,E.C.2.7.7.18,2,7,7
5025,3mpm,E.C.2.7.10.2,2,7,10
5026,3mpt,E.C.2.7.11.24,2,7,11
5034,3ms9,E.C.2.7.10.2,2,7,10
5039,3mss,E.C.2.7.10.2,2,7,10
5046,3muf,E.C.2.7.1.71,2,7,1
5049,3mv5,E.C.2.7.11.1,2,7,11
5050,3mvh,E.C.2.7.11.1,2,7,11
5051,3mvj,E.C.2.7.11.11,2,7,11
5052,3mvl,E.C.2.7.11.24,2,7,11
5053,3mvm,E.C.2.7.11.24,2,7,11
5054,3mw1,E.C.2.7.11.24,2,7,11
5056,3mwu,E.C.2.7.11.17,2,7,11
5057,3mww,E.C.2.7.7.48,2,7,7
5062,3my1,E.C.2.7.11.22,2,7,11
5063,3my5,E.C.2.7.11.22,2,7,11
5064,3myg,E.C.2.7.11.1,2,7,11
5071,3n1c,E.C.2.7.1.11,2,7,1
5075,3n2e,E.C.2.7.1.71,2,7,1
5088,3n51,E.C.2.7.11.17,2,7,11
5109,3nba,E.C.2.7.7.3,2,7,7
5111,3nc9,E.C.2.7.1.3,2,7,1
5112,3ncg,E.C.2.7.11.17,2,7,11
5113,3ncz,E.C.2.7.11.1,2,7,11
5114,3ndm,E.C.2.7.1.37,2,7,1
5117,3new,E.C.2.7.11.24,2,7,11
5120,3nga,E.C.2.7.11.1,2,7,11
5125,3nlb,E.C.2.7.11.1,2,7,11
5127,3nnu,E.C.2.7.11.24,2,7,11
5128,3nnv,E.C.2.7.11.24,2,7,11
5129,3nnw,E.C.2.7.11.24,2,7,11
5130,3nnx,E.C.2.7.11.24,2,7,11
5135,3npc,E.C.2.7.11.24,2,7,11
5136,3nrm,E.C.2.7.11.1,2,7,11
5139,3ns9,E.C.2.7.11.22,2,7,11
5150,3nw5,E.C.2.7.10.1,2,7,10
5151,3nw6,E.C.2.7.10.1,2,7,10
5152,3nw7,E.C.2.7.10.1,2,7,10
5155,3nww,E.C.2.7.11.24,2,7,11
5160,3nyn,E.C.2.7.11.16,2,7,11
5161,3nyx,E.C.2.7.10.2,2,7,10
5165,3nzs,E.C.2.7.1.153,2,7,1
5166,3nzu,E.C.2.7.1.153,2,7,1
5169,3o0g,E.C.2.7.11.22,2,7,11
5173,3o23,E.C.2.7.10.1,2,7,10
5174,3o2m,E.C.2.7.11.24,2,7,11
5185,3o8p,E.C.2.7.11.24,2,7,11
5187,3o96,E.C.2.7.11.1,2,7,11
5197,3oaw,E.C.2.7.1.153,2,7,1
5201,3ocg,E.C.2.7.11.24,2,7,11
5202,3ocp,E.C.2.7.11.12,2,7,11
5203,3oct,E.C.2.7.10.2,2,7,10
5205,3od0,E.C.2.7.11.12,2,7,11
5219,3og7,E.C.2.7.11.1,2,7,11
5247,3orn,E.C.2.7.12.2,2,7,12
5248,3os3,E.C.2.7.12.2,2,7,12
5249,3ot3,E.C.2.7.11.1,2,7,11
5250,3ot8,E.C.2.7.11.1,2,7,11
5252,3otx,E.C.2.7.1.20,2,7,1
5258,3ow3,E.C.2.7.11.11,2,7,11
5259,3ow4,E.C.2.7.11.1,2,7,11
5260,3owj,E.C.2.7.11.1,2,7,11
5261,3owk,E.C.2.7.11.1,2,7,11
5262,3owl,E.C.2.7.11.1,2,7,11
5265,3oxi,E.C.2.7.11.24,2,7,11
5266,3oxz,E.C.2.7.10.2,2,7,10
5268,3oy1,E.C.2.7.11.24,2,7,11
5269,3oy3,E.C.2.7.10.2,2,7,10
5282,3p23,E.C.2.7.11.1,2,7,11
5292,3p5k,E.C.2.7.11.24,2,7,11
5295,3p78,E.C.2.7.11.24,2,7,11
5296,3p79,E.C.2.7.11.24,2,7,11
5297,3p7a,E.C.2.7.11.24,2,7,11
5298,3p7b,E.C.2.7.11.24,2,7,11
5299,3p7c,E.C.2.7.11.24,2,7,11
5303,3p9j,E.C.2.7.11.1,2,7,11
5304,3pa3,E.C.2.7.11.1,2,7,11
5305,3pa4,E.C.2.7.11.1,2,7,11
5306,3pa5,E.C.2.7.11.1,2,7,11
5327,3pe1,E.C.2.7.11.1,2,7,11
5328,3pe2,E.C.2.7.11.1,2,7,11
5332,3pix,E.C.2.7.10.2,2,7,10
5333,3piy,E.C.2.7.10.2,2,7,10
5334,3piz,E.C.2.7.10.2,2,7,10
5335,3pj1,E.C.2.7.10.2,2,7,10
5336,3pj2,E.C.2.7.10.2,2,7,10
5337,3pj3,E.C.2.7.10.2,2,7,10
5338,3pj8,E.C.2.7.11.22,2,7,11
5339,3pjc,E.C.2.7.10.2,2,7,10
5352,3poz,E.C.2.7.10.1,2,7,10
5353,3pp0,E.C.2.7.10.1,2,7,10
5354,3pp1,E.C.2.7.12.2,2,7,12
5355,3pp7,E.C.2.7.1.40,2,7,1
5356,3ppj,E.C.2.7.11.1,2,7,11
5357,3ppk,E.C.2.7.11.1,2,7,11
5360,3prf,E.C.2.7.11.1,2,7,11
5362,3prz,E.C.2.7.1.153,2,7,1
5364,3ps6,E.C.2.7.1.153,2,7,1
5365,3psb,E.C.2.7.11.1,2,7,11
5366,3psd,E.C.2.7.11.1,2,7,11
5367,3ptg,E.C.2.7.11.24,2,7,11
5369,3pup,E.C.2.7.11.26,2,7,11
5370,3pvu,E.C.2.7.11.15,2,7,11
5371,3pvw,E.C.2.7.11.15,2,7,11
5372,3pwd,E.C.2.7.11.1,2,7,11
5379,3pxf,E.C.2.7.11.22,2,7,11
5380,3pxq,E.C.2.7.11.22,2,7,11
5381,3pxy,E.C.2.7.11.22,2,7,11
5382,3pxz,E.C.2.7.11.22,2,7,11
5383,3py0,E.C.2.7.11.22,2,7,11
5384,3py1,E.C.2.7.11.22,2,7,11
5385,3pyy,E.C.2.7.10.2,2,7,10
5390,3q0z,E.C.2.7.7.48,2,7,7
5395,3q2j,E.C.2.7.1.95,2,7,1
5396,3q32,E.C.2.7.10.2,2,7,10
5397,3q3b,E.C.2.7.11.1,2,7,11
5403,3q4c,E.C.2.7.11.1,2,7,11
5404,3q4j,E.C.2.7.7.7,2,7,7
5405,3q4k,E.C.2.7.7.7,2,7,7
5406,3q4l,E.C.2.7.7.7,2,7,7
5408,3q6w,E.C.2.7.10.1,2,7,10
5414,3q92,E.C.2.7.1.3,2,7,1
5415,3q96,E.C.2.7.11.1,2,7,11
5416,3qa2,E.C.2.7.1.3,2,7,1
5418,3qai,E.C.2.7.1.3,2,7,1
5420,3qaq,E.C.2.7.1.153,2,7,1
5421,3qar,E.C.2.7.1.153,2,7,1
5422,3qbc,E.C.2.7.6.3,2,7,6
5424,3qbn,E.C.2.7.11.1,2,7,11
5425,3qc4,E.C.2.7.11.1,2,7,11
5426,3qc9,E.C.2.7.11.14,2,7,11
5434,3qcq,E.C.2.7.11.1,2,7,11
5435,3qcs,E.C.2.7.11.1,2,7,11
5436,3qcx,E.C.2.7.11.1,2,7,11
5437,3qcy,E.C.2.7.11.1,2,7,11
5438,3qd0,E.C.2.7.11.1,2,7,11
5439,3qd3,E.C.2.7.11.1,2,7,11
5440,3qd4,E.C.2.7.11.1,2,7,11
5441,3qfv,E.C.2.7.11.1,2,7,11
5444,3qgw,E.C.2.7.10.2,2,7,10
5445,3qgy,E.C.2.7.10.2,2,7,10
5449,3qin,E.C.2.7.7.49,2,7,7
5450,3qio,E.C.2.7.7.49,2,7,7
5451,3qip,E.C.2.7.7.49,2,7,7
5456,3qk0,E.C.2.7.1.153,2,7,1
5458,3qkk,E.C.2.7.11.1,2,7,11
5459,3qkl,E.C.2.7.11.1,2,7,11
5460,3qkm,E.C.2.7.11.1,2,7,11
5466,3qo9,E.C.2.7.7.49,2,7,7
5471,3qqk,E.C.2.7.11.22,2,7,11
5473,3qqu,E.C.2.7.10.1,2,7,10
5474,3qri,E.C.2.7.10.2,2,7,10
5475,3qrj,E.C.2.7.10.2,2,7,10
5476,3qrk,E.C.2.7.10.2,2,7,10
5479,3qsb,E.C.2.7.7.7,2,7,7
5483,3qti,E.C.2.7.10.1,2,7,10
5485,3qtq,E.C.2.7.11.22,2,7,11
5486,3qtr,E.C.2.7.11.22,2,7,11
5487,3qts,E.C.2.7.11.22,2,7,11
5488,3qtu,E.C.2.7.11.22,2,7,11
5490,3qtw,E.C.2.7.11.22,2,7,11
5491,3qtx,E.C.2.7.11.22,2,7,11
5492,3qtz,E.C.2.7.11.22,2,7,11
5493,3qu0,E.C.2.7.11.22,2,7,11
5494,3que,E.C.2.7.11.24,2,7,11
5495,3qup,E.C.2.7.10.1,2,7,10
5506,3qxp,E.C.2.7.11.22,2,7,11
5507,3r00,E.C.2.7.11.1,2,7,11
5508,3r01,E.C.2.7.11.1,2,7,11
5509,3r02,E.C.2.7.11.1,2,7,11
5510,3r04,E.C.2.7.11.1,2,7,11
5512,3r0t,E.C.2.7.11.1,2,7,11
5515,3r21,E.C.2.7.11.1,2,7,11
5516,3r22,E.C.2.7.11.1,2,7,11
5518,3r2b,E.C.2.7.11.1,2,7,11
5520,3r2y,E.C.2.7.11.1,2,7,11
5527,3r7o,E.C.2.7.10.1,2,7,10
5528,3r7q,E.C.2.7.1.153,2,7,1
5529,3r7r,E.C.2.7.1.153,2,7,1
5531,3r8u,E.C.2.7.11.22,2,7,11
5532,3r8v,E.C.2.7.11.22,2,7,11
5533,3r8z,E.C.2.7.11.22,2,7,11
5534,3r9d,E.C.2.7.11.22,2,7,11
5535,3r9h,E.C.2.7.11.22,2,7,11
5536,3r9n,E.C.2.7.11.22,2,7,11
5537,3r9o,E.C.2.7.11.22,2,7,11
5538,3rah,E.C.2.7.11.22,2,7,11
5539,3rak,E.C.2.7.11.22,2,7,11
5540,3ral,E.C.2.7.11.22,2,7,11
5542,3rcd,E.C.2.7.10.1,2,7,10
5543,3rcj,E.C.2.7.11.1,2,7,11
5545,3re4,E.C.2.7.11.1,2,7,11
5547,3rhk,E.C.2.7.10.1,2,7,10
5548,3rhx,E.C.2.7.10.1,2,7,10
5549,3ri1,E.C.2.7.10.1,2,7,10
5552,3rin,E.C.2.7.11.24,2,7,11
5554,3rjc,E.C.2.7.11.22,2,7,11
5557,3rk5,E.C.2.7.11.22,2,7,11
5558,3rk7,E.C.2.7.11.22,2,7,11
5559,3rk9,E.C.2.7.11.22,2,7,11
5560,3rkb,E.C.2.7.11.22,2,7,11
5567,3rmf,E.C.2.7.11.22,2,7,11
5568,3rni,E.C.2.7.11.22,2,7,11
5570,3ro4,E.C.2.7.1.3,2,7,1
5571,3roc,E.C.2.7.11.24,2,7,11
5572,3rpr,E.C.2.7.11.22,2,7,11
5573,3rpv,E.C.2.7.11.22,2,7,11
5574,3rpy,E.C.2.7.11.22,2,7,11
5575,3rq7,E.C.2.7.11.21,2,7,11
5577,3rsb,E.C.2.7.7.62,2,7,7
5584,3rtp,E.C.2.7.11.24,2,7,11
5585,3rtx,E.C.2.7.7.50,2,7,7
5592,3rvg,E.C.2.7.10.2,2,7,10
5595,3rwp,E.C.2.7.11.1,2,7,11
5596,3rwq,E.C.2.7.11.1,2,7,11
5625,3rzb,E.C.2.7.11.22,2,7,11
5627,3s00,E.C.2.7.11.22,2,7,11
5630,3s0o,E.C.2.7.11.22,2,7,11
5632,3s1h,E.C.2.7.11.22,2,7,11
5635,3s2a,E.C.2.7.1.153,2,7,1
5637,3s2p,E.C.2.7.11.22,2,7,11
5638,3s3i,E.C.2.7.11.24,2,7,11
5640,3s3m,E.C.2.7.7.-,2,7,7
5641,3s3n,E.C.2.7.7.-,2,7,7
5642,3s3o,E.C.2.7.7.-,2,7,7
5648,3s4q,E.C.2.7.11.24,2,7,11
5680,3sc1,E.C.2.7.11.1,2,7,11
5703,3ska,E.C.2.7.7.48,2,7,7
5704,3skc,E.C.2.7.11.1,2,7,11
5705,3ske,E.C.2.7.7.48,2,7,7
5708,3skh,E.C.2.7.7.48,2,7,7
5729,3sqq,E.C.2.7.11.22,2,7,11
5734,3srv,E.C.2.7.10.2,2,7,10
5747,3svv,E.C.2.7.10.2,2,7,10
5753,3sx9,E.C.2.7.11.17,2,7,11
5754,3sxf,E.C.2.7.11.17,2,7,11
5755,3sxu,E.C.2.7.7.7,2,7,7
5761,3t07,E.C.2.7.1.40,2,7,1
5766,3t0t,E.C.2.7.1.40,2,7,1
5767,3t19,E.C.2.7.7.49,2,7,7
5768,3t1a,E.C.2.7.7.49,2,7,7
5778,3t3u,E.C.2.7.11.17,2,7,11
5779,3t3v,E.C.2.7.11.17,2,7,11
5782,3t4n,E.C.2.7.11.1,2,7,11
5798,3t9t,E.C.2.7.10.2,2,7,10
5799,3tam,E.C.2.7.7.49,2,7,7
5802,3tcp,E.C.2.7.10.1,2,7,10
5805,3tdh,E.C.2.7.11.1,2,7,11
5806,3te5,E.C.2.7.11.1,2,7,11
5816,3thb,E.C.2.7.11.21,2,7,11
5818,3ti1,E.C.2.7.11.22,2,7,11
5820,3tiy,E.C.2.7.11.22,2,7,11
5821,3tiz,E.C.2.7.11.22,2,7,11
5822,3tjc,E.C.2.7.10.2,2,7,10
5823,3tjd,E.C.2.7.10.2,2,7,10
5826,3tkh,E.C.2.7.11.1,2,7,11
5827,3tki,E.C.2.7.11.1,2,7,11
5828,3tku,E.C.2.7.11.1,2,7,11
5832,3tl5,E.C.2.7.1.153,2,7,1
5835,3tmk,E.C.2.7.4.9,2,7,4
5837,3tnh,E.C.2.7.11.22,2,7,11
5844,3tt0,E.C.2.7.10.1,2,7,10
5846,3tti,E.C.2.7.11.24,2,7,11
5847,3ttj,E.C.2.7.11.24,2,7,11
5853,3tv4,E.C.2.7.11.1,2,7,11
5855,3tv6,E.C.2.7.11.1,2,7,11
5856,3tv7,E.C.2.7.11.1,2,7,11
5862,3twj,E.C.2.7.11.1,2,7,11
5870,3txo,E.C.2.7.11.13,2,7,11
5871,3tyq,E.C.2.7.7.48,2,7,7
5872,3tyv,E.C.2.7.7.48,2,7,7
5873,3tz0,E.C.2.7.11.4,2,7,11
5874,3tz2,E.C.2.7.11.4,2,7,11
5875,3tz4,E.C.2.7.11.4,2,7,11
5876,3tzm,E.C.2.7.11.30,2,7,11
5881,3u3f,E.C.2.7.10.2,2,7,10
5884,3u4o,E.C.2.7.7.48,2,7,7
5885,3u4r,E.C.2.7.7.48,2,7,7
5886,3u4u,E.C.2.7.11.1,2,7,11
5887,3u4w,E.C.2.7.10.2,2,7,10
5888,3u51,E.C.2.7.10.2,2,7,10
5890,3u6h,E.C.2.7.10.1,2,7,10
5891,3u6i,E.C.2.7.10.1,2,7,10
5892,3u6j,E.C.2.7.10.1,2,7,10
5903,3u8w,E.C.2.7.11.24,2,7,11
5904,3u9c,E.C.2.7.11.1,2,7,11
5905,3u9n,E.C.2.7.11.1,2,7,11
5907,3ubd,E.C.2.7.11.1,2,7,11
5909,3ud5,E.C.2.7.6.3,2,7,6
5919,3udv,E.C.2.7.6.3,2,7,6
5921,3ue4,E.C.2.7.10.2,2,7,10
5925,3ug2,E.C.2.7.10.1,2,7,10
5926,3ugc,E.C.2.7.10.2,2,7,10
5931,3uib,E.C.2.7.11.1,2,7,11
5932,3uix,E.C.2.7.11.1,2,7,11
5933,3uli,E.C.2.7.11.22,2,7,11
5934,3umo,E.C.2.7.1.11,2,7,1
5935,3ump,E.C.2.7.1.11,2,7,1
5936,3umw,E.C.2.7.11.1,2,7,11
5937,3umx,E.C.2.7.11.1,2,7,11
5938,3unj,E.C.2.7.11.22,2,7,11
5939,3unk,E.C.2.7.11.22,2,7,11
5940,3unz,E.C.2.7.11.1,2,7,11
5941,3uo4,E.C.2.7.11.1,2,7,11
5942,3uo5,E.C.2.7.11.1,2,7,11
5943,3uo6,E.C.2.7.11.1,2,7,11
5945,3uod,E.C.2.7.11.1,2,7,11
5946,3uoh,E.C.2.7.11.1,2,7,11
5947,3uoj,E.C.2.7.11.1,2,7,11
5948,3uok,E.C.2.7.11.1,2,7,11
5949,3uol,E.C.2.7.11.1,2,7,11
5950,3up2,E.C.2.7.11.1,2,7,11
5951,3up7,E.C.2.7.11.1,2,7,11
5952,3uph,E.C.2.7.7.48,2,7,7
5953,3upi,E.C.2.7.7.48,2,7,7
5955,3upx,E.C.2.7.11.17,2,7,11
5956,3upz,E.C.2.7.11.17,2,7,11
5957,3uqf,E.C.2.7.10.2,2,7,10
5958,3uqg,E.C.2.7.10.2,2,7,10
5966,3uvp,E.C.2.7.11.24,2,7,11
5967,3uvq,E.C.2.7.11.24,2,7,11
5970,3uwk,E.C.2.7.4.9,2,7,4
5972,3uwo,E.C.2.7.4.9,2,7,4
5975,3uxm,E.C.2.7.4.9,2,7,4
5976,3uzp,E.C.2.7.11.1,2,7,11
5977,3v01,E.C.2.7.12.2,2,7,12
5978,3v04,E.C.2.7.12.2,2,7,12
5984,3v3v,E.C.2.7.11.24,2,7,11
5989,3v51,E.C.2.7.11.17,2,7,11
5991,3v5j,E.C.2.7.10.2,2,7,10
5992,3v5l,E.C.2.7.10.2,2,7,10
5993,3v5p,E.C.2.7.11.17,2,7,11
5994,3v5q,E.C.2.7.10.1,2,7,10
5995,3v5t,E.C.2.7.11.17,2,7,11
5997,3v6r,E.C.2.7.11.24,2,7,11
5998,3v6s,E.C.2.7.11.24,2,7,11
6001,3v8s,E.C.2.7.11.1,2,7,11
6002,3v8t,E.C.2.7.10.2,2,7,10
6003,3v8w,E.C.2.7.10.2,2,7,10
6005,3vap,E.C.2.7.11.1,2,7,11
6012,3vbq,E.C.2.7.11.1,2,7,11
6013,3vbt,E.C.2.7.11.1,2,7,11
6014,3vbv,E.C.2.7.11.1,2,7,11
6015,3vbw,E.C.2.7.11.1,2,7,11
6016,3vbx,E.C.2.7.11.1,2,7,11
6017,3vby,E.C.2.7.11.1,2,7,11
6018,3vc4,E.C.2.7.11.1,2,7,11
6028,3vf8,E.C.2.7.10.2,2,7,10
6029,3vf9,E.C.2.7.10.2,2,7,10
6036,3vhe,E.C.2.7.10.1,2,7,10
6037,3vhk,E.C.2.7.10.1,2,7,10
6039,3vid,E.C.2.7.10.1,2,7,10
6045,3vnt,E.C.2.7.10.1,2,7,10
6046,3vo3,E.C.2.7.10.1,2,7,10
6052,3vqh,E.C.2.7.11.11,2,7,11
6053,3vqs,E.C.2.7.7.48,2,7,7
6054,3vqu,E.C.2.7.12.1,2,7,12
6055,3vs3,E.C.2.7.10.2,2,7,10
6063,3vw6,E.C.2.7.11.25,2,7,11
6066,3vws,E.C.2.7.7.48,2,7,7
6070,3vzd,E.C.2.7.1.91,2,7,1
6073,3w1f,E.C.2.7.12.1,2,7,12
6074,3w2o,E.C.2.7.10.1,2,7,10
6075,3w2p,E.C.2.7.10.1,2,7,10
6076,3w2q,E.C.2.7.10.1,2,7,10
6077,3w2r,E.C.2.7.10.1,2,7,10
6078,3w2s,E.C.2.7.10.1,2,7,10
6080,3w32,E.C.2.7.10.1,2,7,10
6081,3w33,E.C.2.7.10.1,2,7,10
6083,3w55,E.C.2.7.11.24,2,7,11
6094,3wbl,E.C.2.7.11.22,2,7,11
6105,3we4,E.C.2.7.11.1,2,7,11
6106,3wf5,E.C.2.7.11.1,2,7,11
6107,3wf6,E.C.2.7.11.1,2,7,11
6108,3wf7,E.C.2.7.11.1,2,7,11
6109,3wf8,E.C.2.7.11.1,2,7,11
6110,3wf9,E.C.2.7.11.1,2,7,11
6113,3wi6,E.C.2.7.11.1,2,7,11
6114,3wig,E.C.2.7.12.2,2,7,12
6147,3wyx,E.C.2.7.12.1,2,7,12
6148,3wyy,E.C.2.7.12.1,2,7,12
6152,3wzj,E.C.2.7.12.1,2,7,12
6153,3wzk,E.C.2.7.12.1,2,7,12
6154,3wzu,E.C.2.7.12.2,2,7,12
6155,3x1k,E.C.2.7.7.3,2,7,7
6156,3zbf,E.C.2.7.10.1,2,7,10
6157,3zbx,E.C.2.7.10.1,2,7,10
6158,3zc5,E.C.2.7.10.1,2,7,10
6159,3zc6,E.C.2.7.10.2,2,7,10
6160,3zcl,E.C.2.7.10.1,2,7,10
6163,3zep,E.C.2.7.10.2,2,7,10
6164,3zh8,E.C.2.7.11.13,2,7,11
6168,3zim,E.C.2.7.1.153,2,7,1
6175,3zlk,E.C.2.7.7.24,2,7,7
6176,3zll,E.C.2.7.7.24,2,7,7
6178,3zls,E.C.2.7.12.2,2,7,12
6180,3zlw,E.C.2.7.12.2,2,7,12
6181,3zlx,E.C.2.7.12.2,2,7,12
6182,3zly,E.C.2.7.12.2,2,7,12
6183,3zm4,E.C.2.7.12.2,2,7,12
6186,3zm9,E.C.2.7.1.32,2,7,1
6191,3zmm,E.C.2.7.10.2,2,7,10
6197,3zo4,E.C.2.7.11.11,2,7,11
6198,3zos,E.C.2.7.10.1,2,7,10
6207,3zso,E.C.2.7.7,2,7,7
6208,3zsq,E.C.2.7.7,2,7,7
6210,3zsw,E.C.2.7.7,2,7,7
6211,3zsx,E.C.2.7.7,2,7,7
6212,3zsy,E.C.2.7.7,2,7,7
6213,3zsz,E.C.2.7.7,2,7,7
6214,3zt1,E.C.2.7.7,2,7,7
6215,3zt2,E.C.2.7.7,2,7,7
6216,3zt3,E.C.2.7.7,2,7,7
6217,3zt4,E.C.2.7.7,2,7,7
6218,3ztx,E.C.2.7.11.1,2,7,11
6222,3zvv,E.C.2.7.1.137,2,7,1
6225,3zw3,E.C.2.7.1.153,2,7,1
6229,3zxz,E.C.2.7.10.1,2,7,10
6232,3zya,E.C.2.7.11.24,2,7,11
6233,3zze,E.C.2.7.10.1,2,7,10
6234,3zzf,E.C.2.7.2.8,2,7,2
6235,3zzh,E.C.2.7.2.8,2,7,2
6240,4a4l,E.C.2.7.11.21,2,7,11
6241,4a4o,E.C.2.7.11.21,2,7,11
6243,4a4x,E.C.2.7.11.1,2,7,11
6250,4a7c,E.C.2.7.11.1,2,7,11
6254,4a9r,E.C.2.7.11.1,2,7,11
6255,4a9s,E.C.2.7.11.1,2,7,11
6256,4a9t,E.C.2.7.11.1,2,7,11
6257,4a9u,E.C.2.7.11.1,2,7,11
6258,4aa0,E.C.2.7.11.24,2,7,11
6261,4aa4,E.C.2.7.11.24,2,7,11
6262,4aa5,E.C.2.7.11.24,2,7,11
6263,4aac,E.C.2.7.11.24,2,7,11
6277,4acm,E.C.2.7.11.22,2,7,11
6282,4ad6,E.C.2.7.6.3,2,7,6
6283,4af3,E.C.2.7.11.1,2,7,11
6284,4afe,E.C.2.7.11.1,2,7,11
6285,4ag8,E.C.2.7.10.1,2,7,10
6286,4agc,E.C.2.7.10.1,2,7,10
6287,4agd,E.C.2.7.10.1,2,7,10
6288,4ah9,E.C.2.7.7.1,2,7,7
6289,4ahr,E.C.2.7.7.1,2,7,7
6290,4ahs,E.C.2.7.7.1,2,7,7
6291,4ahu,E.C.2.7.7.1,2,7,7
6292,4ahv,E.C.2.7.7.1,2,7,7
6305,4ajw,E.C.2.7.1.153,2,7,1
6307,4alu,E.C.2.7.11.1,2,7,11
6308,4alv,E.C.2.7.11.1,2,7,11
6309,4alw,E.C.2.7.11.1,2,7,11
6316,4an2,E.C.2.7.12.2,2,7,12
6317,4an3,E.C.2.7.12.2,2,7,12
6318,4an9,E.C.2.7.12.2,2,7,12
6319,4anb,E.C.2.7.12.2,2,7,12
6320,4anm,E.C.2.7.11.1,2,7,11
6321,4anq,E.C.2.7.10.1,2,7,10
6322,4aoi,E.C.2.7.10.1,2,7,10
6323,4ap7,E.C.2.7.10.1,2,7,10
6324,4app,E.C.2.7.11.1,2,7,11
6327,4aqc,E.C.2.7.10.2,2,7,10
6330,4ark,E.C.2.7.12.2,2,7,12
6332,4arw,E.C.2.7.7.24,2,7,7
6333,4asd,E.C.2.7.10.1,2,7,10
6334,4ase,E.C.2.7.10.1,2,7,10
6335,4asj,E.C.2.7.7.24,2,7,7
6337,4asy,E.C.2.7.7.24,2,7,7
6338,4at3,E.C.2.7.10.1,2,7,10
6339,4at4,E.C.2.7.10.1,2,7,10
6340,4at5,E.C.2.7.10.1,2,7,10
6342,4au8,E.C.2.7.11.22,2,7,11
6343,4aua,E.C.2.7.11.22,2,7,11
6346,4aw5,E.C.2.7.10.1,2,7,10
6347,4awi,E.C.2.7.11.24,2,7,11
6352,4axa,E.C.2.7.11.11,2,7,11
6353,4axd,E.C.2.7.1.158,2,7,1
6369,4aze,E.C.2.7.12.1,2,7,12
6370,4azf,E.C.2.7.12.1,2,7,12
6376,4b0g,E.C.2.7.11.1,2,7,11
