PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, TOTAL_HYD, LOGP, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY
5ldp,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,1.5671301853679998,-4.5888978587347005,6.410654900818778,5.616939012140768,4.943313355471956,4.8759793979859065,0.0,0.0,2.7980552363238407,2.6816269863654703,2.7158088536635345,2.59386921897834,0.0,0.0,0.5377354591171238,0.537735444714898,0.9999560450349833,0.999956045034922,3.5369465717021984,0.6661970099689822,1.8238591373289497,1.8238591341927664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.929227751951947e-05,2.9292270351994613e-05,1.0313695042260489e-15,6.88496328473415e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239459311284733e-13,5.232183538534292e-13,3.7217432328825044e-14,2.8229298406737743e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000844194554042,1.0000382063005486,0.9996169291382851,0.9995997198786064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1633985452340172e-12,1.1023976755795437e-12,1.2883377117894948e-10,1.2883369079621498e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120161932408099,0.1201517416407504,0.0377578083374524,0.037757808332712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706880208483338,1.5914448846032587,0.6260992861764668,0.6260987038697342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.076538332295689,-1.5962255971778028,-51.77041595750456
5lif,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,7.141102104385,4.043315428906602,9.795478214229872,6.778805016568704,16.560823871128196,11.629446498050124,2.0667538372863705e-18,2.0667538372863705e-18,2.718896441027188,2.507592485682576,0.0001621774039238,0.0001621774039236,0.0,0.0,0.0,0.0,7.480573909244438e-13,7.480573909244438e-13,17.84760772843341,4.064725283423666,0.0034240415487353,0.0034078731447913,0.0,0.0,0.0,0.0,0.0,0.0,0.0001188739563829,0.0001074467996397,2.920085752294901,0.9999159080449336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461146241715321,0.746114094792254,0.9450911694873344,0.9450911220420296,0.0,0.0,1.016141739085985e-07,9.283763174558088e-08,0.6071850634484638,0.6037744771022902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976122272298076,0.9976122272164984,0.0001621773876714,0.0001621773876714,0.0,0.0,0.5388232336625651,0.3350331084317407,3.603262913155061e-13,3.600492545108474e-13,0.0,0.0,0.9982120212072728,0.9982120106669,1.2884419804693452e-17,1.2714915477406769e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6053053900014285,-1.312640978366952,-103.84530752647832
5llc,0.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.035988913949001,1.3647280403144002,6.167899861364407,3.148217488859013,9.370578509350668,7.362375076400142,1.0316096620719775e-14,1.0316096620719775e-14,0.9169623958216122,0.8960014462750333,0.0022609215939773,0.0022609215939317,3.4751603966527045e-17,3.4751603966527045e-17,0.0,0.0,2.007728462186204,1.0077284616544266,8.76268821845773,2.377650780541709,1.5175844096365645,1.0000949925042577,0.0,0.0,0.0,0.0,0.0,0.0,2.999999976355047,0.9999999999913198,0.999495216803826,0.9984915840296564,2.470347752261465e-19,2.470347752261465e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750336440087724e-12,1.374940055737953e-12,4.336245570001592e-11,4.3217041056996316e-11,3.1390047539865783e-17,3.1390047539865783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444555427306912,0.2235606798623253,0.0022325334788386,0.0022325334788151,1.6642927413604616e-19,1.6642927413604616e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659417957558168,0.6659417952891223,1.6000135642534238e-12,1.57821215360077e-12,3.309322259374275e-17,3.309322259374275e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509278638178358,0.543903706495022,-74.69635378354604
5lle,0.0,0.0,1.0,15.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.974146091971,3.4927279255347004,7.744558669443652,4.699659268849087,5.762393712583538,5.671118133262024,6.530773115933449e-14,6.530773115933449e-14,0.6789270946772111,0.6789261806617334,0.0009574197001089,0.0009574197000537,2.580202092800565e-16,2.580202092800565e-16,0.0,0.0,0.9999999999974464,0.9999999999896104,16.26991869754704,3.092176517971484,0.00044987582761,0.0004498398866038,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999725234656,1.0,1.0854696417888974,0.9989082922863844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.707558466277627e-14,6.706775837235619e-14,8.08920325288542e-10,8.087347533400562e-10,4.8694307612892425e-18,4.8694307612892425e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471074547763892e-07,4.467538420713449e-07,1.451558503425359e-10,1.4513879095361867e-10,9.836647887480158e-18,9.836647887480158e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661937177384481,0.6619371764893623,2.456745462274324e-12,2.4191745789544588e-12,7.806686667239257e-21,7.806686667239257e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065204646947043,0.5725201976736759,-58.68987046053945
5llg,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.3472712472579995,1.826921582073,5.317134512428853,2.247605502889795,3.5709171802582858,3.5643084655216675,1.559403586986512e-14,1.559403586986512e-14,0.7630330510780748,0.7630326625573249,3.060909171487821e-05,3.060909166649874e-05,5.9348603910371175e-16,5.9348603910371175e-16,0.0,0.0,0.8159650457364228,0.8159650457356371,13.38619786701006,2.373628533725898,6.191132659967021e-05,4.8619406831265165e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.999999965694884,0.9999999999999978,0.9982333508837368,0.99743742948806,1.960236881785802e-19,1.960236881785802e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7159273347523617,0.7159273341828924,4.7450116991742096e-12,4.699751732305817e-12,4.647339743290969e-21,4.647339743290969e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.1238197368344726e-10,3.1204612375578783e-10,4.3022092349171525e-15,4.302209219716313e-15,1.5973721477484181e-18,1.5973721477484181e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889192908621186,0.4227392770106551,-56.434499777445296
5llh,0.0,0.0,3.0,16.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.480269500538,3.0034494979728,7.084428165041787,4.161705313757921,6.16680246199555,5.181038410566292,1.560981802127231e-13,1.560981802127231e-13,0.772806281591458,0.7728050709821147,0.0016090153725259,0.0016090153724333,1.8332052912265057e-15,1.8332052912265057e-15,0.0,0.0,1.0000000000297298,1.0000000000005749,15.744234702180746,2.867850050710822,2.0001152816053627,2.000115262003128,0.0,0.0,0.0,0.0,0.0,0.0,2.999991420664186,0.999999999999936,1.951829244698254,0.9995981750676456,2.184457267114326e-19,2.184457267114326e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586902350561124e-08,7.568310963026177e-08,3.014703174293742e-11,3.009889805360448e-11,1.4730478818151524e-18,1.4730478818151524e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4784785370588045e-12,1.4766497882221336e-12,9.228812707204912e-17,9.228812707204912e-17,3.33047903292568e-20,3.33047903292568e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533911122856004,0.7533911101650316,7.008126937451254e-13,6.569417457209149e-13,7.27727804280406e-21,7.27727804280406e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588187853480926,0.6861225699178021,-64.11612934335774
5lli,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.969099010061,1.1708996429453005,0.113404341344971,0.1134007309441809,13.626864818062982,11.904229693664425,0.0,0.0,1.0839228109039554,1.0839225555453254,2.101348613886896,2.097850664164412,0.0,0.0,0.0,0.0,1.992892351020552e-12,1.992892351020552e-12,13.238507864578535,2.2844309775479696,1.2177235697434214,1.2177101784279158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092093821502572e-12,2.091583127821913e-12,1.0000034895505423,1.000002729436372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458628308919151,0.0458592726967053,0.8016360943000295,0.8016344440148543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0750318516132316e-17,8.072232092822507e-18,0.0061218529482556,0.0061218529482556,0.0,0.0,8.691296841881382e-10,8.691293920201746e-10,2.737168845051043e-19,2.733751462781342e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636329660828563,0.3636327107301524,0.315144574159405,0.3151445740070173,0.0,0.0,8.53295363797545e-10,8.53162219304485e-10,0.0155894572194334,0.0155894572194197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0834393928531056,-0.0101901420686126,-102.2740946645632
5llo,0.0,0.0,2.0,15.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.3700372452380005,0.9909797081087002,9.493648609702923,5.989251201749166,8.391965235526992,6.559478785147291,1.1951499691828411e-16,1.1813372719726635e-16,0.9859924529205376,0.9853077661314632,0.1763644966305103,0.1763617520087272,0.0,0.0,0.0,0.0,1.0000000544469907,1.0000000464695653,9.894504100442576,2.784906165983016,0.9946994352655336,0.9946921171945294,0.0,0.0,0.0,0.0,0.0,0.0,2.9999782395838896,0.9999999999996412,1.9900714271747613,0.9969582988995198,1.2578347428359517e-18,1.2578347428359517e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7649927043132e-13,7.764681320504824e-13,1.4817037219814285e-07,1.4816282667238982e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444235746515637e-09,2.244417443726e-09,1.8377034507137773,0.9999999998304544,2.899094392194798e-17,2.7718701454226893e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.6154996890187916e-09,3.485126594043329e-09,1.3518319326454712e-05,1.077408757750042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715608662739909e-13,5.55804083012073e-13,0.0294270425549407,0.0294270425549407,0.0,0.0,0.9712278879502452,0.9705432383781828,3.127812795863961e-10,3.021088512524561e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033214405216713,0.2772722280020172,-83.02464445604213
5llp,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.927756220854798,1.5374660797607005,9.844907185603152,5.96880212530034,6.694182293657133,5.688253097164406,9.925685864513826e-17,9.912139636708978e-17,1.2739632621304415,1.2380765740935409,0.0018614525931101,0.0018614525923713,0.0,0.0,0.0,0.0,1.0000000083718654,1.000000000006954,11.303357076897392,3.1569004574862363,0.9800244698321138,0.9799883597608542,0.0,0.0,0.0,0.0,0.0,0.0,2.99999973766618,1.0,1.998300456064468,0.999488829152262,9.46874859923992e-19,9.46874859923992e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.581012241347752e-13,6.580595241581029e-13,9.765119551635824e-08,9.764724645151337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344312606082528e-05,1.344312594833383e-05,0.0172533922740816,0.017253387302986,5.4107385691503364e-18,5.4107385691503364e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.763118294825623e-09,8.547009590104816e-09,6.919381040626984e-12,6.309856912977299e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104554377574977,0.1947923507417059,2.81117221573163e-14,2.8111694525517297e-14,0.0,0.0,0.9182374988303054,0.9182365069539428,1.944543318490519e-12,1.9111548368680683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796789056700558,0.5452251260870827,-74.49120420967974
5lne,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.211887964842,-5.9941633376180015,2.4245805155190388e-11,2.4142398768766693e-11,12.983488777333193,11.00080294097314,2.274004332148472e-19,2.274004332148472e-19,2.874603974565136,2.7982853898605606,0.0578190700127981,0.0578190700126977,0.0,0.0,0.0,0.0,0.0,0.0,0.1328270736894596,0.0673032482102081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.472322361723002e-16,7.463417780816655e-16,0.9714393772872624,0.9714393772826744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8430147849456078e-11,1.8333564450239104e-11,5.255924509308844,4.611375084060077,2.274004332148472e-19,2.274004332148472e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3809858908857047,2.306082706789728,0.0004043359508342,0.0004043359508283,0.0,0.0,8.511534278126057e-15,8.464926137314349e-15,7.96116350252141e-12,7.961163502380605e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227535830700207,-0.1090271980800985,-54.265623479503525
5lny,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.735101427957,1.3230429406051003,0.0003923172387799,0.0003923172387799,10.502199332441066,9.731403631689728,0.2089335773148118,0.2089335773148118,1.2943592329407838,1.2943590769863784,1.4446074746865284e-07,1.4433998693841797e-07,0.0,0.0,0.0,0.0,1.1066309886147545e-08,1.1066309886147545e-08,11.475869127051151,1.8010496854471605,1.2539808984207048e-13,1.2539808984207048e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1013454657119416e-18,1.1013454657119416e-18,0.7889454067908244,0.7243975718266416,1.5724844443764744e-14,1.5724457672137856e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056514590321286,1.005651459028986,2.1301195759630987e-14,2.1298010900650337e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058005008199183e-11,2.498731239270068e-11,1.7403917189697805e-08,1.7403894530366342e-08,0.0,0.0,0.0073383722307557,0.0073382163088158,8.06086037728474e-10,6.853945498219635e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609181683032972,-0.0738731046626604,-112.2297901365478
