,PDB code,EC number,Class,Subclass,Subsubclass
3466,2xno,E.C.2.7.11.1,2,7,11
3467,2xnp,E.C.2.7.11.1,2,7,11
3471,2xp2,E.C.2.7.10.1,2,7,10
3483,2xru,E.C.2.7.11.1,2,7,11
3484,2xrw,E.C.2.7.11.24,2,7,11
3485,2xs0,E.C.2.7.11.24,2,7,11
3496,2xvd,E.C.2.7.10.1,2,7,10
3499,2xwy,E.C.2.7.7.48,2,7,7
3505,2xyn,E.C.2.7.10.2,2,7,10
3506,2xyr,E.C.2.1.1.-,2,1,1
3507,2xyu,E.C.2.7.10.1,2,7,10
3513,2y1w,E.C.2.1.1.125,2,1,1
3514,2y1x,E.C.2.1.1.125,2,1,1
3515,2y2h,E.C.2.4.1.129,2,4,1
3516,2y2i,E.C.2.4.1.129,2,4,1
3517,2y2j,E.C.2.4.1.129,2,4,1
3518,2y2k,E.C.2.4.1.129,2,4,1
3519,2y2n,E.C.2.4.1.129,2,4,1
3520,2y2p,E.C.2.4.1.129,2,4,1
3524,2y4k,E.C.2.4.1.217,2,4,1
3525,2y4l,E.C.2.4.1.217,2,4,1
3526,2y4m,E.C.2.4.1.217,2,4,1
3538,2y6o,E.C.2.7.10.1,2,7,10
3549,2y8l,E.C.2.7.11.1,2,7,11
3550,2y8o,E.C.2.7.11.24,2,7,11
3551,2y8q,E.C.2.7.11.1,2,7,11
3552,2y9q,E.C.2.7.11.24,2,7,11
3556,2yac,E.C.2.7.11.21,2,7,11
3557,2yak,E.C.2.7.11.1,2,7,11
3568,2yc3,E.C.2.7.7.60,2,7,7
3569,2yc5,E.C.2.7.7.60,2,7,7
3570,2ycf,E.C.2.7.11.1,2,7,11
3571,2ycm,E.C.2.7.7.60,2,7,7
3572,2ycq,E.C.2.7.11.1,2,7,11
3573,2ycr,E.C.2.7.11.1,2,7,11
3574,2ycs,E.C.2.7.11.1,2,7,11
3576,2ydi,E.C.2.7.11.1,2,7,11
3577,2ydj,E.C.2.7.11.1,2,7,11
3578,2ydk,E.C.2.7.11.1,2,7,11
3581,2yer,E.C.2.7.11.1,2,7,11
3582,2yex,E.C.2.7.11.1,2,7,11
3583,2yfx,E.C.2.7.10.1,2,7,10
3584,2yhw,E.C.2.7.1.60,2,7,1
3585,2yhy,E.C.2.7.1.60,2,7,1
3588,2yiq,E.C.2.7.11.1,2,7,11
3589,2yir,E.C.2.7.11.1,2,7,11
3590,2yis,E.C.2.7.11.24,2,7,11
3591,2yit,E.C.2.7.11.1,2,7,11
3594,2yiw,E.C.2.7.11.24,2,7,11
3595,2yix,E.C.2.7.11.24,2,7,11
3601,2ym3,E.C.2.7.11.1,2,7,11
3602,2ym4,E.C.2.7.11.1,2,7,11
3603,2ym5,E.C.2.7.11.1,2,7,11
3604,2ym6,E.C.2.7.11.1,2,7,11
3605,2ym7,E.C.2.7.11.1,2,7,11
3606,2ym8,E.C.2.7.11.1,2,7,11
3607,2ynd,E.C.2.3.1.97,2,3,1
3608,2yne,E.C.2.3.1.97,2,3,1
3609,2yof,E.C.2.7.4.9,2,7,4
3610,2yog,E.C.2.7.4.9,2,7,4
3611,2yoh,E.C.2.7.4.9,2,7,4
3612,2yoj,E.C.2.7.7.48,2,7,7
3615,2ypo,E.C.2.5.1.54,2,5,1
3616,2ypp,E.C.2.5.1.54,2,5,1
3617,2ywp,E.C.2.7.11.1,2,7,11
3619,2z1w,E.C.2.4.2.29,2,4,2
3622,2z4w,E.C.2.5.1.30,2,5,1
3623,2z4y,E.C.2.5.1.30,2,5,1
3624,2z4z,E.C.2.5.1.30,2,5,1
3625,2z50,E.C.2.5.1.30,2,5,1
3626,2z52,E.C.2.5.1.30,2,5,1
3627,2z60,E.C.2.7.10.2,2,7,10
3629,2z78,E.C.2.5.1.30,2,5,1
3631,2z7h,E.C.2.5.1.-,2,5,1
3632,2z7i,E.C.2.5.1.30,2,5,1
3633,2z7r,E.C.2.7.11.1,2,7,11
3640,2zaz,E.C.2.7.11.24,2,7,11
3648,2zdt,E.C.2.7.11.24,2,7,11
3649,2zdx,E.C.2.7.11.2,2,7,11
3659,2zir,E.C.2.5.1.58,2,5,1
3660,2zis,E.C.2.5.1.58,2,5,1
3661,2zit,E.C.2.4.2.-,2,4,2
3663,2zjw,E.C.2.7.11.1,2,7,11
3664,2zkj,E.C.2.7.11.2,2,7,11
3667,2zm1,E.C.2.7.10.2,2,7,10
3668,2zm3,E.C.2.7.10.1,2,7,10
3669,2zmd,E.C.2.7.12.1,2,7,12
3674,2zoq,E.C.2.7.11.24,2,7,11
3682,2zv2,E.C.2.7.11.17,2,7,11
3683,2zv9,E.C.2.7.10.2,2,7,10
3684,2zva,E.C.2.7.10.2,2,7,10
3685,2zvj,E.C.2.1.1.6,2,1,1
3696,2zy1,E.C.2.5.1.-,2,5,1
3697,2zyb,E.C.2.7.10.2,2,7,10
3706,3a2c,E.C.2.7.11.1,2,7,11
3708,3a4o,E.C.2.7.10.2,2,7,10
3709,3a4p,E.C.2.7.10.1,2,7,10
3712,3a9i,E.C.2.3.3.14,2,3,3
3716,3acw,E.C.2.5.1.-,2,5,1
3717,3acx,E.C.2.5.1.-,2,5,1
3721,3ag9,E.C.2.7.11.11,2,7,11
3722,3agl,E.C.2.7.11.11,2,7,11
3723,3agm,E.C.2.7.11.11,2,7,11
3727,3ama,E.C.2.7.11.11,2,7,11
3728,3amb,E.C.2.7.11.11,2,7,11
3729,3amv,E.C.2.4.1.1,2,4,1
3730,3anq,E.C.2.7.12.1,2,7,12
3731,3anr,E.C.2.7.12.1,2,7,12
3734,3aox,E.C.2.7.10.1,2,7,10
3735,3apc,E.C.2.7.1.153,2,7,1
3754,3asx,E.C.2.5.1.21,2,5,1
3755,3at1,E.C.2.1.3.2,2,1,3
3756,3at3,E.C.2.7.11.1,2,7,11
3757,3at4,E.C.2.7.11.1,2,7,11
3763,3au6,E.C.2.7.7.7,2,7,7
3768,3axz,E.C.2.1.1.31,2,1,1
3776,3b2t,E.C.2.7.10.1,2,7,10
3777,3b2w,E.C.2.7.10.2,2,7,10
3785,3b78,E.C.2.4.2.-,2,4,2
3790,3b82,E.C.2.4.2.36,2,4,2
3791,3b8h,E.C.2.4.2.36,2,4,2
3792,3b8q,E.C.2.7.10.1,2,7,10
3793,3b8r,E.C.2.7.10.1,2,7,10
3796,3b95,E.C.2.1.1.43,2,1,1
3800,3bbb,E.C.2.7.4.6,2,7,4
3801,3bbf,E.C.2.7.4.6,2,7,4
3802,3bbt,E.C.2.7.10.1,2,7,10
3805,3bcs,E.C.2.4.1.1,2,4,1
3806,3be2,E.C.2.7.10.1,2,7,10
3807,3be9,E.C.2.7.11.1,2,7,11
3808,3bea,E.C.2.7.10.1,2,7,10
3809,3bel,E.C.2.7.10.1,2,7,10
3811,3bex,E.C.2.7.1.33,2,7,1
3816,3bgp,E.C.2.7.11.1,2,7,11
3819,3bi6,E.C.2.7.10.2,2,7,10
3820,3biz,E.C.2.7.10.2,2,7,10
3827,3blr,E.C.2.7.11.22,2,7,11
3836,3bpr,E.C.2.7.10.1,2,7,10
3837,3bqc,E.C.2.7.11.1,2,7,11
3839,3bu6,E.C.2.7.10.1,2,7,10
3848,3bv2,E.C.2.7.11.24,2,7,11
3852,3bwf,E.C.2.7.11.1,2,7,11
3853,3bwj,E.C.2.7.11.11,2,7,11
3855,3bx5,E.C.2.7.11.24,2,7,11
3856,3bym,E.C.2.7.10.2,2,7,10
3857,3byo,E.C.2.7.10.2,2,7,10
3858,3bys,E.C.2.7.10.2,2,7,10
3859,3byu,E.C.2.7.10.2,2,7,10
3860,3bz3,E.C.2.7.10.2,2,7,10
3861,3bzi,E.C.2.7.11.21,2,7,11
3864,3c1n,E.C.2.7.2.4,2,7,2
3865,3c1x,E.C.2.7.10.1,2,7,10
3866,3c2f,E.C.2.4.2.19,2,4,2
3867,3c2o,E.C.2.4.2.19,2,4,2
3868,3c2r,E.C.2.4.2.19,2,4,2
3869,3c39,E.C.2.7.2.3,2,7,2
3872,3c49,E.C.2.4.2.30,2,4,2
3873,3c4c,E.C.2.7.11.1,2,7,11
3874,3c4e,E.C.2.7.11.1,2,7,11
3875,3c4f,E.C.2.7.10.1,2,7,10
3876,3c4h,E.C.2.4.2.30,2,4,2
3879,3c5u,E.C.2.7.11.24,2,7,11
3880,3c6t,E.C.2.7.7.49,2,7,7
3881,3c6u,E.C.2.7.7.49,2,7,7
3882,3c72,E.C.2.5.1.60,2,5,1
3884,3c7q,E.C.2.7.10.1,2,7,10
3892,3cbp,E.C.2.1.1.43,2,1,1
3895,3ccn,E.C.2.7.10.1,2,7,10
3902,3cd8,E.C.2.7.10.1,2,7,10
3905,3cde,E.C.2.7.7.48,2,7,7
3906,3ce0,E.C.2.4.2.30,2,4,2
3907,3ce3,E.C.2.7.10.1,2,7,10
3911,3cgf,E.C.2.7.11.24,2,7,11
3912,3cgo,E.C.2.7.11.24,2,7,11
3913,3cgy,E.C.2.7.13.3,2,7,13
3923,3cj2,E.C.2.7.7.48,2,7,7
3924,3cj3,E.C.2.7.7.48,2,7,7
3925,3cj4,E.C.2.7.7.48,2,7,7
3926,3cj5,E.C.2.7.7.48,2,7,7
3927,3cjf,E.C.2.7.10.1,2,7,10
3937,3co9,E.C.2.7.7.48,2,7,7
3938,3coh,E.C.2.7.11.1,2,7,11
3942,3cp9,E.C.2.7.10.1,2,7,10
3943,3cpb,E.C.2.7.10.1,2,7,10
3944,3cpc,E.C.2.7.10.1,2,7,10
3945,3cqu,E.C.2.7.11.26,2,7,11
3946,3cqw,E.C.2.7.11.26,2,7,11
3948,3cso,E.C.2.7.7.48,2,7,7
3949,3cst,E.C.2.7.1.153,2,7,1
3950,3cth,E.C.2.7.10.1,2,7,10
3951,3ctj,E.C.2.7.10.1,2,7,10
3952,3ctq,E.C.2.7.11.24,2,7,11
3955,3cvk,E.C.2.7.7.48,2,7,7
3957,3cwj,E.C.2.7.7.48,2,7,7
3958,3cy2,E.C.2.7.11.1,2,7,11
3964,3d0e,E.C.2.7.11.1,2,7,11
3965,3d14,E.C.2.7.11.1,2,7,11
3966,3d1e,E.C.2.7.7.7,2,7,7
3967,3d1f,E.C.2.7.7.7,2,7,7
3968,3d1g,E.C.2.7.7.7,2,7,7
3969,3d1v,E.C.2.4.2.1,2,4,2
3975,3d28,E.C.2.7.7.48,2,7,7
3976,3d2r,E.C.2.7.11.2,2,7,11
3982,3d4q,E.C.2.7.11.1,2,7,11
3988,3d5m,E.C.2.7.7.48,2,7,7
3989,3d62,E.C.2.7.7.48,2,7,7
4000,3d7z,E.C.2.7.11.24,2,7,11
4001,3d83,E.C.2.7.11.24,2,7,11
4006,3d94,E.C.2.7.1.112,2,7,1
4007,3d9v,E.C.2.7.1.37,2,7,1
4009,3da6,E.C.2.7.11.24,2,7,11
4012,3db6,E.C.2.7.11.21,2,7,11
4013,3db8,E.C.2.7.11.21,2,7,11
4015,3dbd,E.C.2.7.11.21,2,7,11
4016,3dbs,E.C.2.7.1.153,2,7,1
4023,3dct,E.C.2.3.1.48,2,3,1
4024,3dcv,E.C.2.7.11.1,2,7,11
4032,3ddp,E.C.2.7.11.22,2,7,11
4033,3ddq,E.C.2.7.11.22,2,7,11
4039,3dg8,E.C.2.1.1.45,2,1,1
4040,3dga,E.C.2.1.1.45,2,1,1
4041,3dgq,E.C.2.5.1.18,2,5,1
4043,3di6,E.C.2.7.7.49,2,7,7
4044,3djf,E.C.2.4.2.1,2,4,2
4052,3dkj,E.C.2.4.2.12,2,4,2
4055,3dnd,E.C.2.7.11.11,2,7,11
4056,3dne,E.C.2.7.11.11,2,7,11
4058,3dog,E.C.2.7.11.22,2,7,11
4067,3dpd,E.C.2.7.1.153,2,7,1
4070,3dpk,E.C.2.7.10.1,2,7,10
4071,3drp,E.C.2.7.7.49,2,7,7
4072,3drr,E.C.2.7.7.49,2,7,7
4073,3drs,E.C.2.7.7.49,2,7,7
4074,3ds6,E.C.2.7.11.24,2,7,11
4076,3dst,E.C.2.5.1.60,2,5,1
4077,3dsu,E.C.2.5.1.60,2,5,1
4078,3dt1,E.C.2.7.11.24,2,7,11
4079,3dtc,E.C.2.7.11.25,2,7,11
4080,3du8,E.C.2.7.11.26,2,7,11
4093,3dxj,E.C.2.7.7.6,2,7,7
4094,3dya,E.C.2.7.7.49,2,7,7
4100,30,E.C.2.7.7.49,2,7,7
4102,3e0q,E.C.2.4.2.1,2,4,2
4103,3e12,E.C.2.5.1.55,2,5,1
4105,3e37,E.C.2.5.1.58,2,5,1
4106,3e3b,E.C.2.7.11.1,2,7,11
4109,3e51,E.C.2.7.7.48,2,7,7
4110,3e5a,E.C.2.7.11.1,2,7,11
4111,3e62,E.C.2.7.10.2,2,7,10
4112,3e63,E.C.2.7.10.2,2,7,10
4113,3e64,E.C.2.7.10.2,2,7,10
4118,3e7o,E.C.2.7.11.24,2,7,11
4119,3e8n,E.C.2.7.12.2,2,7,12
4122,3e92,E.C.2.7.11.24,2,7,11
4123,3e93,E.C.2.7.11.24,2,7,11
4131,3ebo,E.C.2.4.1.1,2,4,1
4132,3ebp,E.C.2.4.1.1,2,4,1
4136,3efj,E.C.2.7.10.1,2,7,10
4137,3efk,E.C.2.7.10.1,2,7,10
4141,3efw,E.C.2.7.11.1,2,7,11
4143,3egt,E.C.2.5.1.10,2,5,1
4147,3eid,E.C.2.7.11.22,2,7,11
4150,3ej1,E.C.2.7.11.22,2,7,11
4159,3ekn,E.C.2.7.10.1,2,7,10
4171,3el7,E.C.2.7.10.2,2,7,10
4172,3el8,E.C.2.7.10.2,2,7,10
4175,3elj,E.C.2.7.11.24,2,7,11
4177,3emg,E.C.2.7.10.2,2,7,10
4179,3eoc,E.C.2.7.11.22,2,7,11
4181,3eos,E.C.2.4.2.29,2,4,2
4182,3eou,E.C.2.4.2.29,2,4,2
4187,3eqb,E.C.2.7.12.2,2,7,12
4188,3eql,E.C.2.7.7.6,2,7,7
4189,3eqr,E.C.2.7.10.2,2,7,10
4193,3erk,E.C.2.7.1.0,2,7,1
4196,3ess,E.C.2.4.2.-,2,4,2
4197,3et7,E.C.2.7.10.2,2,7,10
4198,3eta,E.C.2.7.10.1,2,7,10
4199,3eu5,E.C.2.5.1.58,2,5,1
4200,3evc,E.C.2.1.1.56,2,1,1
4201,3evd,E.C.2.1.1.56,2,1,1
4202,3evf,E.C.2.1.1.56,2,1,1
4204,3ewh,E.C.2.7.10.1,2,7,10
4215,3eyg,E.C.2.7.10.2,2,7,10
4216,3eyh,E.C.2.7.10.2,2,7,10
4218,3ezr,E.C.2.7.11.22,2,7,11
4219,3ezv,E.C.2.7.11.22,2,7,11
4223,3f2a,E.C.2.7.11.1,2,7,11
4224,3f3t,E.C.2.7.10.2,2,7,10
4225,3f3u,E.C.2.7.10.2,2,7,10
4226,3f3v,E.C.2.7.10.2,2,7,10
4227,3f3w,E.C.2.7.10.2,2,7,10
4231,3f5p,E.C.2.7.10.1,2,7,10
4232,3f66,E.C.2.7.10.1,2,7,10
4234,3f69,E.C.2.7.11.1,2,7,11
4236,3f6g,E.C.2.3.1.182,2,3,1
4237,3f6h,E.C.2.3.1.182,2,3,1
4240,3f7z,E.C.2.7.11.26,2,7,11
4243,3f82,E.C.2.7.10.1,2,7,10
4244,3f88,E.C.2.7.11.26,2,7,11
4247,3f8w,E.C.2.4.2.1,2,4,2
4248,3f9n,E.C.2.7.11.1,2,7,11
4249,3f9w,E.C.2.1.1.43,2,1,1
4250,3f9y,E.C.2.1.1.43,2,1,1
4252,3faa,E.C.2.7.11.30,2,7,11
4253,3fc1,E.C.2.7.11.24,2,7,11
4254,3fc2,E.C.2.7.11.21,2,7,11
4260,3fdn,E.C.2.7.11.1,2,7,11
4263,3feg,E.C.2.7.1.32,2,7,1
4273,3fhb,E.C.2.4.2.30,2,4,2
4275,3fhr,E.C.2.7.11.1,2,7,11
4276,3fi2,E.C.2.7.11.24,2,7,11
4277,3fi3,E.C.2.7.11.24,2,7,11
4278,3fjz,E.C.2.5.1.19,2,5,1
4279,3fk1,E.C.2.5.1.19,2,5,1
4282,3fl5,E.C.2.7.11.1,2,7,11
4287,3fnm,E.C.2.3.22.-,2,3,22
4288,3fpd,E.C.2.1.1.43,2,1,1
4289,3fpm,E.C.2.7.11.1,2,7,11
4292,3fqe,E.C.2.7.10.2,2,7,10
4293,3fqh,E.C.2.7.10.2,2,7,10
4294,3fqk,E.C.2.7.7.48,2,7,7
4295,3fql,E.C.2.7.7.48,2,7,7
4296,3fqs,E.C.2.7.10.2,2,7,10
4298,3frz,E.C.2.7.7.48,2,7,7
4311,3fuc,E.C.2.4.2.1,2,4,2
4322,3fup,E.C.2.7.10.2,2,7,10
4325,3fv8,E.C.2.7.11.24,2,7,11
4326,3fvh,E.C.2.7.11.21,2,7,11
4330,3fxw,E.C.2.7.11.1,2,7,11
4331,3fxz,E.C.2.7.11.1,2,7,11
4332,3fy0,E.C.2.7.11.1,2,7,11
4333,3fyj,E.C.2.7.11.1,2,7,11
4334,3fyk,E.C.2.7.11.1,2,7,11
4336,3fz1,E.C.2.7.11.22,2,7,11
4339,3fzr,E.C.2.7.10.2,2,7,10
4340,3fzs,E.C.2.7.10.2,2,7,10
4341,3fzt,E.C.2.7.10.2,2,7,10
4345,3g0e,E.C.2.7.10.1,2,7,10
4346,3g0f,E.C.2.7.10.1,2,7,10
4349,3g15,E.C.2.7.1.32,2,7,1
4352,3g2h,E.C.2.4.1.1,2,4,1
4353,3g2i,E.C.2.4.1.1,2,4,1
4354,3g2j,E.C.2.4.1.1,2,4,1
4355,3g2k,E.C.2.4.1.1,2,4,1
4356,3g2l,E.C.2.4.1.1,2,4,1
4357,3g2n,E.C.2.4.1.1,2,4,1
4376,3g5d,E.C.2.7.10.2,2,7,10
4378,3g6g,E.C.2.7.10.2,2,7,10
4379,3g6h,E.C.2.7.10.2,2,7,10
4385,3g86,E.C.2.7.7.48,2,7,7
4386,3g8e,E.C.2.4.2.12,2,4,2
4387,3g8i,E.C.2.3.1.48,2,3,1
4388,3g90,E.C.2.7.11.24,2,7,11
4389,3g9e,E.C.2.3.1.48,2,3,1
4390,3g9l,E.C.2.7.11.24,2,7,11
4391,3g9n,E.C.2.7.11.24,2,7,11
4392,3gb2,E.C.2.7.11.26,2,7,11
4394,3gc4,E.C.2.4.2.29,2,4,2
4395,3gc5,E.C.2.4.2.29,2,4,2
4396,3gc7,E.C.2.7.11.24,2,7,11
4397,3gcp,E.C.2.7.11.24,2,7,11
4398,3gcq,E.C.2.7.11.24,2,7,11
4399,3gcs,E.C.2.7.11.24,2,7,11
4400,3gcu,E.C.2.7.11.24,2,7,11
4401,3gcv,E.C.2.7.11.24,2,7,11
4404,3ge7,E.C.2.4.2.29,2,4,2
4405,3gen,E.C.2.7.10.2,2,7,10
4406,3gep,E.C.2.4.2.8,2,4,2
4407,3gfe,E.C.2.7.11.24,2,7,11
4408,3gfw,E.C.2.7.12.1,2,7,12
4409,3ggc,E.C.2.4.2.8,2,4,2
4410,3ggj,E.C.2.4.2.8,2,4,2
4415,3gjw,E.C.2.4.2.30,2,4,2
4417,3gn7,E.C.2.4.2.30,2,4,2
4418,3gnv,E.C.2.7.7.48,2,7,7
4419,3gnw,E.C.2.7.7.48,2,7,7
4420,3gol,E.C.2.7.7.48,2,7,7
4421,3gp0,E.C.2.7.11.24,2,7,11
4422,3gpe,E.C.2.7.11.13,2,7,11
4430,3gss,E.C.2.5.1.18,2,5,1
4431,3gst,E.C.2.5.1.18,2,5,1
4433,3gur,E.C.2.5.1.18,2,5,1
4434,3gus,E.C.2.5.1.18,2,5,1
4438,3gvu,E.C.2.7.10.2,2,7,10
4441,3gxl,E.C.2.7.11.30,2,7,11
4447,3gyn,E.C.2.7.7.48,2,7,7
4456,3h0y,E.C.2.7.11.1,2,7,11
4457,3h0z,E.C.2.7.11.1,2,7,11
4460,3h1z,E.C.2.7.1.68,2,7,1
4461,3h21,E.C.2.5.1.15,2,5,1
4462,3h22,E.C.2.5.1.15,2,5,1
4463,3h23,E.C.2.5.1.15,2,5,1
4464,3h26,E.C.2.5.1.15,2,5,1
4465,3h2a,E.C.2.5.1.15,2,5,1
4466,3h2c,E.C.2.5.1.15,2,5,1
4467,3h2f,E.C.2.5.1.15,2,5,1
4468,3h2m,E.C.2.5.1.15,2,5,1
4469,3h2n,E.C.2.5.1.15,2,5,1
4470,3h2o,E.C.2.5.1.15,2,5,1
4471,3h30,E.C.2.7.11.1,2,7,11
4472,3h3c,E.C.2.7.10.2,2,7,10
4473,3h59,E.C.2.7.7.48,2,7,7
4475,3h5s,E.C.2.7.7.48,2,7,7
4476,3h5u,E.C.2.7.7.48,2,7,7
4477,3h78,E.C.2.3.1.180,2,3,1
4478,3h85,E.C.2.7.1.68,2,7,1
4482,3h98,E.C.2.7.7.48,2,7,7
4483,3h9f,E.C.2.7.12.1,2,7,12
4484,3h9k,E.C.2.1.1.45,2,1,1
4485,3h9o,E.C.2.7.11.1,2,7,11
4486,3ha6,E.C.2.7.11.1,2,7,11
4489,3hau,E.C.2.7.7.49,2,7,7
4492,3hb8,E.C.2.1.1.45,2,1,1
4497,3hdm,E.C.2.7.11.1,2,7,11
4498,3hdn,E.C.2.7.11.1,2,7,11
4500,3hec,E.C.2.7.11.24,2,7,11
4501,3heg,E.C.2.7.11.24,2,7,11
4508,3hhm,E.C.2.7.1.153,2,7,1
4511,3hik,E.C.2.7.11.21,2,7,11
4516,3hjo,E.C.2.5.1.18,2,5,1
4521,3hkw,E.C.2.7.7.48,2,7,7
4522,3hky,E.C.2.7.7.48,2,7,7
4524,3hl7,E.C.2.7.11.24,2,7,11
4526,3hll,E.C.2.7.11.24,2,7,11
4528,3hmm,E.C.2.7.11.30,2,7,11
4529,3hmo,E.C.2.7.12.1,2,7,12
4530,3hmp,E.C.2.7.12.1,2,7,12
4532,3hng,E.C.2.7.10.1,2,7,10
4533,3hnz,E.C.2.3.1.179,2,3,1
4534,3ho2,E.C.2.3.1.179,2,3,1
4535,3ho9,E.C.2.3.1.179,2,3,1
4536,3hp2,E.C.2.7.11.24,2,7,11
4537,3hp5,E.C.2.7.11.24,2,7,11
4545,3hrb,E.C.2.7.11.24,2,7,11
4547,3hub,E.C.2.7.11.24,2,7,11
4548,3huc,E.C.2.7.11.24,2,7,11
4549,3hv3,E.C.2.7.11.24,2,7,11
4550,3hv4,E.C.2.7.11.24,2,7,11
4551,3hv5,E.C.2.7.11.24,2,7,11
4552,3hv6,E.C.2.7.11.24,2,7,11
4553,3hv7,E.C.2.7.11.24,2,7,11
4555,3hvc,E.C.2.7.11.24,2,7,11
4557,3hvh,E.C.2.1.1.6,2,1,1
4558,3hvi,E.C.2.1.1.6,2,1,1
4559,3hvj,E.C.2.1.1.6,2,1,1
4560,3hvk,E.C.2.1.1.6,2,1,1
4563,3hww,E.C.2.2.1.9,2,2,1
4564,3hwx,E.C.2.2.1.9,2,2,1
4565,3hxb,E.C.2.5.1.60,2,5,1
4566,3hxc,E.C.2.5.1.60,2,5,1
4567,3hxd,E.C.2.5.1.60,2,5,1
4568,3hxe,E.C.2.5.1.60,2,5,1
4569,3hxf,E.C.2.5.1.60,2,5,1
4575,3i0r,E.C.2.7.7.49,2,7,7
4576,3i0s,E.C.2.7.7.49,2,7,7
4583,3i4b,E.C.2.7.11.26,2,7,11
4586,3i5n,E.C.2.7.10.1,2,7,10
4587,3i5z,E.C.2.7.11.24,2,7,11
4588,3i60,E.C.2.7.11.24,2,7,11
4594,3i7b,E.C.2.7.11.17,2,7,11
4595,3i7c,E.C.2.7.11.17,2,7,11
4599,3i81,E.C.2.7.1.112,2,7,1
4609,3idp,E.C.2.7.11.1,2,7,11
4610,3ie3,E.C.2.5.1.18,2,5,1
4615,3ig1,E.C.2.7.7.49,2,7,7
4617,3ig7,E.C.2.7.11.22,2,7,11
4619,3igg,E.C.2.7.11.22,2,7,11
4621,3igv,E.C.2.7.7.48,2,7,7
4622,3ii5,E.C.2.7.11.1,2,7,11
4625,3ijz,E.C.2.1.1.45,2,1,1
4626,3ik1,E.C.2.1.1.45,2,1,1
4627,3ik3,E.C.2.7.10.2,2,7,10
4628,3ika,E.C.2.7.10.1,2,7,10
4631,3il5,E.C.2.3.1.180,2,3,1
4632,3il6,E.C.2.3.1.180,2,3,1
4642,3iny,E.C.2.4.2.1,2,4,2
4643,3io7,E.C.2.7.10.2,2,7,10
4650,3ioi,E.C.2.4.1.40,2,4,1
4651,3iok,E.C.2.7.10.2,2,7,10
4652,3ion,E.C.2.7.11.1,2,7,11
4653,3iop,E.C.2.7.11.1,2,7,11
4655,3iph,E.C.2.7.11.24,2,7,11
4656,3ipx,E.C.2.7.1.74,2,7,1
4657,3ipy,E.C.2.7.1.74,2,7,1
4658,3iqg,E.C.2.5.1.47,2,5,1
4659,3iqh,E.C.2.5.1.47,2,5,1
4660,3iqi,E.C.2.5.1.47,2,5,1
4661,3irx,E.C.2.7.7.49,2,7,7
4662,3is9,E.C.2.7.7.49,2,7,7
4664,3iss,E.C.2.5.1.7,2,5,1
4665,3ith,E.C.2.7.7.49,2,7,7
4667,3itz,E.C.2.7.11.24,2,7,11
4680,3iw4,E.C.2.7.11.13,2,7,11
4681,3iw5,E.C.2.7.11.24,2,7,11
4682,3iw6,E.C.2.7.11.24,2,7,11
4683,3iw7,E.C.2.7.11.24,2,7,11
4684,3iw8,E.C.2.7.11.24,2,7,11
4690,3jdw,E.C.2.1.4.1,2,1,4
4691,3jpv,E.C.2.7.11.1,2,7,11
4702,3juk,E.C.2.7.7.9,2,7,7
4703,3jvr,E.C.2.7.11.1,2,7,11
4704,3jvs,E.C.2.7.11.1,2,7,11
4707,3jxw,E.C.2.7.11.1,2,7,11
4708,3jy0,E.C.2.7.11.1,2,7,11
4709,3jy9,E.C.2.7.10.2,2,7,10
4710,3jya,E.C.2.7.11.1,2,7,11
4723,3k3i,E.C.2.7.11.24,2,7,11
4724,3k3j,E.C.2.7.11.24,2,7,11
4727,3k54,E.C.2.7.10.2,2,7,10
4733,3k5k,E.C.2.1.1.43,2,1,1
4734,3k5u,E.C.2.7.11.1,2,7,11
4735,3k5v,E.C.2.7.10.2,2,7,10
4740,3k8d,E.C.2.7.7.38,2,7,7
4741,3k8o,E.C.2.4.2.1,2,4,2
4742,3k8q,E.C.2.4.2.1,2,4,2
4753,3kb7,E.C.2.7.11.21,2,7,11
4757,3kc3,E.C.2.7.11.1,2,7,11
4759,3kcf,E.C.2.7.11.30,2,7,11
4760,3kck,E.C.2.7.10.2,2,7,10
4768,3kf4,E.C.2.7.10.2,2,7,10
4769,3kf7,E.C.2.7.11.24,2,7,11
4770,3kfa,E.C.2.7.10.2,2,7,10
4772,3kga,E.C.2.7.11.1,2,7,11
4787,3kmm,E.C.2.7.10.2,2,7,10
4792,3kpu,E.C.2.1.1.28,2,1,1
4793,3kpv,E.C.2.1.1.28,2,1,1
4794,3kpw,E.C.2.1.1.28,2,1,1
4795,3kqa,E.C.2.5.1.7,2,5,1
4800,3kqm,E.C.2.1.1.28,2,1,1
4801,3kqo,E.C.2.1.1.28,2,1,1
4802,3kqp,E.C.2.1.1.28,2,1,1
4803,3kqs,E.C.2.1.1.28,2,1,1
4804,3kqt,E.C.2.1.1.28,2,1,1
4805,3kqw,E.C.2.1.1.28,2,1,1
4806,3kqy,E.C.2.1.1.28,2,1,1
4807,3kr0,E.C.2.1.1.28,2,1,1
4808,3kr1,E.C.2.1.1.28,2,1,1
4809,3kr2,E.C.2.1.1.28,2,1,1
4812,3kr8,E.C.2.4.2.30,2,4,2
4814,3krj,E.C.2.7.10.1,2,7,10
4815,3krl,E.C.2.7.10.1,2,7,10
4816,3krr,E.C.2.7.10.2,2,7,10
4817,3krw,E.C.2.7.11.15,2,7,11
