,PDB code,EC number,Class,Subclass,Subsubclass
3368,2x24,E.C.3.4.24.11,3,4,24
3393,2x8z,E.C.3.4.15.1,3,4,15
3394,2x91,E.C.3.4.15.1,3,4,15
3395,2x95,E.C.3.4.15.1,3,4,15
3396,2x96,E.C.3.4.15.1,3,4,15
3397,2x97,E.C.3.4.15.1,3,4,15
3406,2xbv,E.C.3.4.21.6,3,4,21
3407,2xbw,E.C.3.4.21.6,3,4,21
3408,2xbx,E.C.3.4.21.6,3,4,21
3409,2xc0,E.C.3.4.21.6,3,4,21
3410,2xc4,E.C.3.4.21.6,3,4,21
3418,2xdm,E.C.3.4.16.4,3,4,16
3419,2xdw,E.C.3.4.21.26,3,4,21
3420,2xe4,E.C.3.4.21.83,3,4,21
3421,2xef,E.C.3.4.17.21,3,4,17
3422,2xeg,E.C.3.4.17.21,3,4,17
3423,2xei,E.C.3.4.17.21,3,4,17
3424,2xej,E.C.3.4.17.21,3,4,17
3428,2xfi,E.C.3.4.23.46,3,4,23
3429,2xfj,E.C.3.4.23.46,3,4,23
3430,2xfk,E.C.3.4.23.46,3,4,23
3433,2xhm,E.C.3.4.15.1,3,4,15
3442,2xk1,E.C.3.4.16.4,3,4,16
3454,2xln,E.C.3.4.16.4,3,4,16
3470,2xow,E.C.3.4.21.105,3,4,21
3488,2xu1,E.C.3.4.22.15,3,4,22
3489,2xu3,E.C.3.4.22.15,3,4,22
3490,2xu4,E.C.3.4.22.15,3,4,22
3491,2xu5,E.C.3.4.22.15,3,4,22
3500,2xxn,E.C.3.4.19.12,3,4,19
3501,2xy9,E.C.3.4.15.1,3,4,15
3502,2xyd,E.C.3.4.15.1,3,4,15
3503,2xye,E.C.3.4.23.16,3,4,23
3504,2xyf,E.C.3.4.23.16,3,4,23
3523,2y4a,E.C.3.4.16.4,3,4,16
3527,2y55,E.C.3.4.16.4,3,4,16
3528,2y59,E.C.3.4.16.4,3,4,16
3529,2y5f,E.C.3.4.21.6,3,4,21
3530,2y5g,E.C.3.4.21.6,3,4,21
3531,2y5h,E.C.3.4.21.6,3,4,21
3536,2y6c,E.C.3.4.24.23,3,4,24
3537,2y6d,E.C.3.4.24.23,3,4,24
3542,2y7x,E.C.3.4.21.6,3,4,21
3543,2y7z,E.C.3.4.21.6,3,4,21
3544,2y80,E.C.3.4.21.6,3,4,21
3545,2y81,E.C.3.4.21.6,3,4,21
3546,2y82,E.C.3.4.21.6,3,4,21
3561,2yb9,E.C.3.4.24.11,3,4,24
3586,2yig,E.C.3.4.24.-,3,4,24
3596,2yj2,E.C.3.4.22.15,3,4,22
3597,2yj8,E.C.3.4.22.15,3,4,22
3598,2yj9,E.C.3.4.22.15,3,4,22
3599,2yjb,E.C.3.4.22.15,3,4,22
3600,2yjc,E.C.3.4.22.15,3,4,22
3613,2yol,E.C.3.4.21.91,3,4,21
3620,2z3z,E.C.3.4.14.-,3,4,14
3621,2z4o,E.C.3.4.23.16,3,4,23
3634,2z94,E.C.3.4.22.-    ,3,4,22
3636,2z9g,E.C.3.4.22.-  ,3,4,22
3639,2za5,E.C.3.4.21.59,3,4,21
3642,2zc9,E.C.3.4.21.5,3,4,21
3643,2zda,E.C.3.4.21.5,3,4,21
3644,2zdk,E.C.3.4.21.4,3,4,21
3645,2zdl,E.C.3.4.21.4,3,4,21
3646,2zdm,E.C.3.4.21.4,3,4,21
3647,2zdn,E.C.3.4.21.4,3,4,21
3650,2zdz,E.C.3.4.23.46,3,4,23
3651,2ze1,E.C.3.4.23.46,3,4,23
3652,2zfp,E.C.3.4.21.5,3,4,21
3653,2zfs,E.C.3.4.21.4,3,4,21
3654,2zft,E.C.3.4.21.4,3,4,21
3655,2zga,E.C.3.4.23.16,3,4,23
3657,2zgx,E.C.3.4.21.5,3,4,21
3658,2zhd,E.C.3.4.21.4,3,4,21
3672,2zo3,E.C.3.4.21.5,3,4,21
3673,2zof,E.C.3.4.13.18,3,4,13
3675,2zp0,E.C.3.4.21.21,3,4,21
3677,2zq1,E.C.3.4.21.4,3,4,21
3678,2zq2,E.C.3.4.21.4,3,4,21
3679,2zu3,E.C.3.4.22.-,3,4,22
3680,2zu4,E.C.3.4.22.-,3,4,22
3681,2zu5,E.C.3.4.22.-,3,4,22
3695,2zxg,E.C.3.4.11.2,3,4,11
3701,2zzu,E.C.3.4.21.21,3,4,21
3707,3a2o,E.C.3.4.23.16,3,4,23
3713,3aas,E.C.3.4.21.4,3,4,21
3714,3aau,E.C.3.4.21.4,3,4,21
3715,3aav,E.C.3.4.21.4,3,4,21
3724,3ai8,E.C.3.4.22.1,3,4,22
3725,3aid,E.C.3.4.23.16,3,4,23
3726,3aig,E.C.3.4.24.46,3,4,24
3758,3ati,E.C.3.4.21.4,3,4,21
3759,3atk,E.C.3.4.21.4,3,4,21
3760,3atl,E.C.3.4.21.4,3,4,21
3761,3atm,E.C.3.4.21.4,3,4,21
3762,3atw,E.C.3.4.22.69,3,4,22
3764,3avz,E.C.3.4.22.69,3,4,22
3765,3aw0,E.C.3.4.22.69,3,4,22
3778,3b3c,E.C.3.4.11.10,3,4,11
3779,3b3s,E.C.3.4.11.10,3,4,11
3780,3b3w,E.C.3.4.11.10,3,4,11
3786,3b7i,E.C.3.4.11.10,3,4,11
3794,3b8z,E.C.3.4.24.-,3,4,24
3795,3b92,E.C.3.4.24.86,3,4,24
3803,3bc3,E.C.3.4.22.15,3,4,22
3804,3bc4,E.C.3.4.23.16,3,4,23
3812,3bg8,E.C.3.4.21.27,3,4,21
3813,3bgb,E.C.3.4.23.16,3,4,23
3814,3bgc,E.C.3.4.23.16,3,4,23
3818,3bhx,E.C.3.4.17.21,3,4,17
3822,3bjm,E.C.3.4.14.5,3,4,14
3823,3bkk,E.C.3.4.15.1,3,4,15
3824,3bkl,E.C.3.4.15.1,3,4,15
3838,3bra,E.C.3.4.23.46,3,4,23
3840,3buf,E.C.3.4.23.46,3,4,23
3841,3bug,E.C.3.4.23.46,3,4,23
3842,3buh,E.C.3.4.23.46,3,4,23
3849,3bv9,E.C.3.4.21.5,3,4,21
3850,3bva,E.C.3.4.23.16,3,4,23
3851,3bvb,E.C.3.4.23.16,3,4,23
3854,3bwk,E.C.3.4.22.-,3,4,22
3863,3c1k,E.C.3.4.21.5,3,4,21
3870,3c43,E.C.3.4.14.5,3,4,14
3871,3c45,E.C.3.4.14.5,3,4,14
3885,3c88,E.C.3.4.24.69,3,4,24
3886,3c89,E.C.3.4.24.69,3,4,24
3887,3c8a,E.C.3.4.24.69,3,4,24
3888,3c8b,E.C.3.4.24.69,3,4,24
3890,3c9e,E.C.3.4.22.38,3,4,22
3893,3ccb,E.C.3.4.14.5,3,4,14
3894,3ccc,E.C.3.4.14.5,3,4,14
3908,3cen,E.C.3.4.21.6,3,4,21
3920,3cib,E.C.3.4.23.46,3,4,23
3921,3cic,E.C.3.4.23.46,3,4,23
3922,3cid,E.C.3.4.23.46,3,4,23
3929,3ckp,E.C.3.4.23.46,3,4,23
3930,3ckr,E.C.3.4.23.46,3,4,23
3931,3ckt,E.C.3.4.23.16,3,4,23
3947,3cs7,E.C.3.4.21.6,3,4,21
3960,3cyw,E.C.3.4.23.16,3,4,23
3961,3cyx,E.C.3.4.23.16,3,4,23
3970,3d1x,E.C.3.4.23.16,3,4,23
3971,3d1y,E.C.3.4.23.16,3,4,23
3972,3d1z,E.C.3.4.23.16,3,4,23
3973,3d20,E.C.3.4.23.16,3,4,23
3974,3d27,E.C.3.4.11.18,3,4,11
3978,3d3x,E.C.3.4.25.69,3,4,25
3981,3d4l,E.C.3.4.14.5,3,4,14
3990,3d67,E.C.3.4.17.20,3,4,17
3995,3d7d,E.C.3.4.17.21,3,4,17
3996,3d7f,E.C.3.4.17.21,3,4,17
3997,3d7g,E.C.3.4.17.21,3,4,17
3998,3d7h,E.C.3.4.17.21,3,4,17
4005,3d91,E.C.3.4.23.15,3,4,23
4010,3da9,E.C.3.4.21.5,3,4,21
4021,3dcr,E.C.3.4.23.16,3,4,23
4028,3dda,E.C.3.4.24.69,3,4,24
4029,3ddb,E.C.3.4.24.69,3,4,24
4034,3ddu,E.C.3.4.21.26,3,4,21
4035,3deh,E.C.3.4.22.56,3,4,22
4036,3dei,E.C.3.4.22.56,3,4,22
4037,3dej,E.C.3.4.22.56,3,4,22
4038,3dek,E.C.3.4.22.56,3,4,22
4042,3dhk,E.C.3.4.21.5,3,4,21
4045,3djk,E.C.3.4.23.16,3,4,23
4051,3dk1,E.C.3.4.23.16,3,4,23
4054,3dm6,E.C.3.4.23.46,3,4,23
4057,3dng,E.C.3.4.24.34,3,4,24
4068,3dpe,E.C.3.4.24.34,3,4,24
4069,3dpf,E.C.3.4.24.34,3,4,24
4075,3ds9,E.C.3.4.24.69,3,4,24
4081,3dux,E.C.3.4.21.5,3,4,21
4082,3duy,E.C.3.4.23.46,3,4,23
4083,3dv1,E.C.3.4.23.46,3,4,23
4084,3dv5,E.C.3.4.23.46,3,4,23
4085,3dwb,E.C.3.4.24.71,3,4,24
4101,3e0p,E.C.3.4.21.-,3,4,21
4104,3e16,E.C.3.4.21.-,3,4,21
4108,3e4a,E.C.3.4.24.56,3,4,24
4120,3e8r,E.C.3.4.24.86,3,4,24
4121,3e90,E.C.3.4.21.91,3,4,21
4129,3ebh,E.C.3.4.11.-,3,4,11
4130,3ebi,E.C.3.4.11.-,3,4,11
4142,3egk,E.C.3.4.21.5,3,4,21
4145,3ehx,E.C.3.4.24.65,3,4,24
4146,3ehy,E.C.3.4.24.65,3,4,24
4149,3eio,E.C.3.4.14.5,3,4,14
4160,3ekp,E.C.3.4.23.16,3,4,23
4161,3ekq,E.C.3.4.23.16,3,4,23
4162,3ekt,E.C.3.4.23.16,3,4,23
4163,3ekv,E.C.3.4.23.16,3,4,23
4164,3ekw,E.C.3.4.23.16,3,4,23
4165,3ekx,E.C.3.4.23.16,3,4,23
4166,3eky,E.C.3.4.23.16,3,4,23
4167,3el0,E.C.3.4.23.16,3,4,23
4168,3el1,E.C.3.4.23.16,3,4,23
4169,3el4,E.C.3.4.23.16,3,4,23
4170,3el5,E.C.3.4.23.16,3,4,23
4173,3el9,E.C.3.4.23.16,3,4,23
4176,3elm,E.C.3.4.24.-,3,4,24
4178,3ens,E.C.3.4.21.6,3,4,21
4184,3eq7,E.C.3.4.21.26,3,4,21
4185,3eq8,E.C.3.4.21.26,3,4,21
4186,3eq9,E.C.3.4.21.26,3,4,21
4191,3er3,E.C.3.4.23.6,3,4,23
4192,3er5,E.C.3.4.23.6,3,4,23
4205,3ewj,E.C.3.4.24.86,3,4,24
4214,3exo,E.C.3.4.23.46,3,4,23
4222,3f15,E.C.3.4.24.65,3,4,24
4233,3f68,E.C.3.4.21.5,3,4,21
4246,3f8s,E.C.3.4.14.5,3,4,14
4259,3fcq,E.C.3.4.24.27,3,4,24
4261,3fed,E.C.3.4.17.21,3,4,17
4262,3fee,E.C.3.4.17.21,3,4,17
4264,3ff3,E.C.3.4.17.21,3,4,17
4266,3ffg,E.C.3.4.21.6,3,4,21
4280,3fkt,E.C.3.4.23.46,3,4,23
4285,3fmq,E.C.3.4.11.18,3,4,11
4286,3fmr,E.C.3.4.11.18,3,4,11
4300,3fsm,E.C.3.4.23.16,3,4,23
4323,3fv3,E.C.3.4.23.24,3,4,23
4327,3fvl,E.C.3.4.17.1,3,4,17
4329,3fx6,E.C.3.4.17.1,3,4,17
4342,3g0b,E.C.3.4.14.5,3,4,14
4343,3g0c,E.C.3.4.14.5,3,4,14
4344,3g0d,E.C.3.4.14.5,3,4,14
4347,3g0g,E.C.3.4.14.5,3,4,14
4368,3g42,E.C.3.4.24.86,3,4,24
4381,3g6z,E.C.3.4.23.15,3,4,23
4382,3g70,E.C.3.4.23.15,3,4,23
4383,3g72,E.C.3.4.23.15,3,4,23
4402,3gds,E.C.3.4.21.-,3,4,21
4411,3ggu,E.C.3.4.23.16,3,4,23
4412,3gjq,E.C.3.4.22.56,3,4,22
4413,3gjs,E.C.3.4.22.56,3,4,22
4414,3gjt,E.C.3.4.22.56,3,4,22
4423,3gpj,E.C.3.4.25.1,3,4,25
4439,3gw5,E.C.3.4.23.15,3,4,23
4443,3gy2,E.C.3.4.21.4,3,4,21
4444,3gy3,E.C.3.4.21.4,3,4,21
4445,3gy4,E.C.3.4.21.4,3,4,21
4446,3gy7,E.C.3.4.21.4,3,4,21
4449,3h0b,E.C.3.4.23.46,3,4,23
4450,3h0e,E.C.3.4.22.56,3,4,22
4474,3h5b,E.C.3.4.23.16,3,4,23
4479,3h89,E.C.3.4.22.15,3,4,22
4480,3h8b,E.C.3.4.22.15,3,4,22
4481,3h8c,E.C.3.4.22.15,3,4,22
4487,3hab,E.C.3.4.14.5,3,4,14
4488,3hac,E.C.3.4.14.5,3,4,14
4490,3haw,E.C.3.4.23.16,3,4,23
4493,3hbo,E.C.3.4.23.16,3,4,23
4495,3hd3,E.C.3.4.22.51,3,4,22
4496,3hdk,E.C.3.4.23.16,3,4,23
4507,3hha,E.C.3.4.22.15,3,4,22
4527,3hlo,E.C.3.4.23.16,3,4,23
4539,3hpt,E.C.3.4.21.6,3,4,21
4556,3hvg,E.C.3.4.23.46,3,4,23
4561,3hw1,E.C.3.4.23.46,3,4,23
4562,3hwn,E.C.3.4.22.15,3,4,22
4570,3hy7,E.C.3.4.24.-,3,4,24
4571,3hy9,E.C.3.4.24.-,3,4,24
4573,3hyg,E.C.3.4.24.-,3,4,24
4574,3i06,E.C.3.4.22.51,3,4,22
4578,3i25,E.C.3.4.23.46,3,4,23
4591,3i6o,E.C.3.4.23.16,3,4,23
4596,3i7e,E.C.3.4.23.16,3,4,23
4597,3i7g,E.C.3.4.24.-,3,4,24
4598,3i7i,E.C.3.4.24.-,3,4,24
4603,3iaw,E.C.3.4.23.16,3,4,23
4604,3ibc,E.C.3.4.22.60,3,4,22
4611,3iej,E.C.3.4.22.27,3,4,22
4616,3ig6,E.C.3.4.21.73,3,4,21
4618,3igb,E.C.3.4.23.46,3,4,23
4623,3iit,E.C.3.4.21.6,3,4,21
4636,3in3,E.C.3.4.23.46,3,4,23
4637,3in4,E.C.3.4.23.46,3,4,23
4638,3ind,E.C.3.4.23.46,3,4,23
4639,3ine,E.C.3.4.23.46,3,4,23
4640,3inf,E.C.3.4.23.46,3,4,23
4641,3inh,E.C.3.4.23.46,3,4,23
4668,3iu7,E.C.3.4.11.18,3,4,11
4669,3iu8,E.C.3.4.11.18,3,4,11
4670,3iu9,E.C.3.4.11.18,3,4,11
4673,3iut,E.C.3.4.22.51,3,4,22
4677,3ivh,E.C.3.4.23.46,3,4,23
4678,3ivi,E.C.3.4.23.46,3,4,23
4685,3iww,E.C.3.4.17.21,3,4,17
4688,3ixj,E.C.3.4.23.46,3,4,23
4689,3ixk,E.C.3.4.23.46,3,4,23
4728,3k5c,E.C.3.4.23.46,3,4,23
4729,3k5d,E.C.3.4.23.46,3,4,23
4730,3k5f,E.C.3.4.23.46,3,4,23
4731,3k5g,E.C.3.4.23.46,3,4,23
4743,3k9x,E.C.3.4.21.6,3,4,21
4744,3ka2,E.C.3.4.23.16,3,4,23
4761,3kdb,E.C.3.4.23.16,3,4,23
4762,3kdc,E.C.3.4.23.16,3,4,23
4763,3kdd,E.C.3.4.23.16,3,4,23
4764,3kec,E.C.3.4.24.-,3,4,24
4765,3ked,E.C.3.4.11.2,3,4,11
4766,3kej,E.C.3.4.24.-,3,4,24
4767,3kek,E.C.3.4.24.-,3,4,24
4771,3kfn,E.C.3.4.23.16,3,4,23
4773,3kgp,E.C.3.4.21.73,3,4,21
4774,3kgq,E.C.3.4.17.1,3,4,17
4776,3khv,E.C.3.4.21.73,3,4,21
4777,3kid,E.C.3.4.21.73,3,4,21
4779,3kjf,E.C.3.4.22.56,3,4,22
4780,3kjn,E.C.3.4.22.61,3,4,22
4781,3kjq,E.C.3.4.22.61,3,4,22
4782,3kku,E.C.3.4.22.51,3,4,22
4783,3kl6,E.C.3.4.21.6,3,4,21
4784,3km4,E.C.3.4.23.15,3,4,23
4785,3kmc,E.C.3.4.24.86,3,4,24
4786,3kme,E.C.3.4.24.86,3,4,24
4788,3kmx,E.C.3.4.23.46,3,4,23
4789,3kmy,E.C.3.4.23.46,3,4,23
4790,3kn0,E.C.3.4.23.46,3,4,23
4796,3kqb,E.C.3.4.21.6,3,4,21
4797,3kqc,E.C.3.4.21.6,3,4,21
4798,3kqd,E.C.3.4.21.6,3,4,21
4799,3kqe,E.C.3.4.21.6,3,4,21
4810,3kr4,E.C.3.4.11.1,3,4,11
4811,3kr5,E.C.3.4.11.1,3,4,11
4813,3krd,E.C.3.4.25.1,3,4,25
4819,3kry,E.C.3.4.24.-,3,4,24
4825,3kw9,E.C.3.4.22.38,3,4,22
4827,3kwb,E.C.3.4.22.38,3,4,22
4828,3kwf,E.C.3.4.14.5,3,4,14
4829,3kwj,E.C.3.4.14.5,3,4,14
4830,3kwz,E.C.3.4.22.38,3,4,22
4831,3kx1,E.C.3.4.22.38,3,4,22
4834,3kyr,E.C.3.4.23.46,3,4,23
4838,3l0v,E.C.3.4.24.86,3,4,24
4843,3l38,E.C.3.4.23.46,3,4,23
4844,3l3a,E.C.3.4.23.46,3,4,23
4847,3l3n,E.C.3.4.15.1,3,4,15
4856,3l58,E.C.3.4.23.46,3,4,23
4857,3l59,E.C.3.4.23.46,3,4,23
4858,3l5b,E.C.3.4.23.46,3,4,23
4859,3l5c,E.C.3.4.23.46,3,4,23
4860,3l5d,E.C.3.4.23.46,3,4,23
4861,3l5e,E.C.3.4.23.46,3,4,23
4862,3l5f,E.C.3.4.23.46,3,4,23
4869,3l7g,E.C.3.4.13.9,3,4,13
4879,3lc3,E.C.3.4.21.22,3,4,21
4880,3lc5,E.C.3.4.21.22,3,4,21
4886,3le9,E.C.3.4.24.86,3,4,24
4887,3lea,E.C.3.4.24.86,3,4,24
4890,3lgp,E.C.3.4.24.86,3,4,24
4892,3lhg,E.C.3.4.23.46,3,4,23
4894,3lik,E.C.3.4.24.65,3,4,24
4895,3lil,E.C.3.4.24.65,3,4,24
4896,3lir,E.C.3.4.24.65,3,4,24
4897,3liw,E.C.3.4.21.6,3,4,21
4900,3ljg,E.C.3.4.24.65,3,4,24
4901,3ljj,E.C.3.4.21.4,3,4,21
4902,3ljo,E.C.3.4.21.4,3,4,21
4903,3ljt,E.C.3.4.24,3,4,24
4904,3ljz,E.C.3.4.24,3,4,24
4905,3lk8,E.C.3.4.24.65,3,4,24
4906,3lka,E.C.3.4.24.65,3,4,24
4912,3lnk,E.C.3.4.23.46,3,4,23
4924,3lpi,E.C.3.4.23.46,3,4,23
4925,3lpj,E.C.3.4.23.46,3,4,23
4926,3lpk,E.C.3.4.23.46,3,4,23
4929,3lpr,E.C.3.4.21.12,3,4,21
4943,3lxs,E.C.3.4.22.51,3,4,22
4946,3lzs,E.C.3.4.23.16,3,4,23
4947,3lzu,E.C.3.4.23.16,3,4,23
4948,3lzv,E.C.3.4.23.16,3,4,23
4954,3m35,E.C.3.4.21.4,3,4,21
4955,3m36,E.C.3.4.21.6,3,4,21
4956,3m37,E.C.3.4.21.6,3,4,21
4990,3mg0,E.C.3.4.25.1,3,4,25
4991,3mg4,E.C.3.4.25.1,3,4,25
4992,3mg6,E.C.3.4.25.1,3,4,25
4993,3mg7,E.C.3.4.25.1,3,4,25
4994,3mg8,E.C.3.4.25.1,3,4,25
5000,3mhw,E.C.3.4.21.73,3,4,21
5006,3mj5,E.C.3.4.22.-,3,4,22
5036,3msj,E.C.3.4.23.46,3,4,23
5037,3msk,E.C.3.4.23.46,3,4,23
5038,3msl,E.C.3.4.23.46,3,4,23
5058,3mxd,E.C.3.4.23.16,3,4,23
5059,3mxe,E.C.3.4.23.16,3,4,23
5077,3n2u,E.C.3.4.24.65,3,4,24
5078,3n2v,E.C.3.4.24.65,3,4,24
5079,3n3g,E.C.3.4.22.27,3,4,22
5086,3n4c,E.C.3.4.22.27,3,4,22
5087,3n4l,E.C.3.4.23.46,3,4,23
5098,3n7o,E.C.3.4.21.39,3,4,21
5123,3nk8,E.C.3.4.21.4,3,4,21
5124,3nkk,E.C.3.4.21.4,3,4,21
5138,3ns7,E.C.3.4.22.36,3,4,22
5140,3nsh,E.C.3.4.23.46,3,4,23
5143,3nu3,E.C.3.4.23.16,3,4,23
5144,3nu4,E.C.3.4.23.16,3,4,23
5145,3nu5,E.C.3.4.23.16,3,4,23
5146,3nu6,E.C.3.4.23.16,3,4,23
5147,3nu9,E.C.3.4.23.16,3,4,23
5148,3nuj,E.C.3.4.23.16,3,4,23
5149,3nuo,E.C.3.4.23.16,3,4,23
5156,3nx7,E.C.3.4.24.65,3,4,24
5157,3nxq,E.C.3.4.15.1,3,4,15
5163,3nzi,E.C.3.4.21,3,4,21
5167,3nzw,E.C.3.4.25.1,3,4,25
5168,3nzx,E.C.3.4.25.1,3,4,25
5171,3o0u,E.C.3.4.22.38,3,4,22
5172,3o1g,E.C.3.4.22.38,3,4,22
5179,3o64,E.C.3.4.24.86,3,4,24
5186,3o95,E.C.3.4.14.5,3,4,14
5188,3o9f,E.C.3.4.23.16,3,4,23
5189,3o9g,E.C.3.4.23.16,3,4,23
5190,3o9h,E.C.3.4.23.16,3,4,23
5191,3o9i,E.C.3.4.23.16,3,4,23
5192,3o9l,E.C.3.4.23.15,3,4,23
5193,3o9v,E.C.3.4.14.5,3,4,14
5194,3oad,E.C.3.4.23.15,3,4,23
5196,3oag,E.C.3.4.23.15,3,4,23
5200,3oc0,E.C.3.4.14.5,3,4,14
5216,3oeu,E.C.3.4.25.1,3,4,25
5217,3oev,E.C.3.4.25.1,3,4,25
5218,3of8,E.C.3.4.22.15,3,4,22
5220,3ogp,E.C.3.4.23.-,3,4,23
5221,3ogq,E.C.3.4.23.-,3,4,23
5222,3ohf,E.C.3.4.23.46,3,4,23
5223,3ohh,E.C.3.4.23.46,3,4,23
5229,3ok9,E.C.3.4.23.16,3,4,23
5240,3oot,E.C.3.4.23.15,3,4,23
5241,3ooz,E.C.3.4.23.46,3,4,23
5242,3opm,E.C.3.4.14.5,3,4,14
5245,3oqf,E.C.3.4.23.15,3,4,23
5246,3oqk,E.C.3.4.23.15,3,4,23
5256,3ovx,E.C.3.4.22.27,3,4,22
5257,3ovz,E.C.3.4.22.38,3,4,22
5263,3own,E.C.3.4.23.15,3,4,23
5264,3oxc,E.C.3.4.23.16,3,4,23
5270,3oyp,E.C.3.4.21.98 and 3.6.1.15 and 3.6.4.13,3,4,21
5280,3p17,E.C.3.4.21.5,3,4,21
5331,3pi5,E.C.3.4.23.46,3,4,23
5341,3pka,E.C.3.4.11.18,3,4,11
5342,3pkb,E.C.3.4.11.18,3,4,11
5343,3pkc,E.C.3.4.11.18,3,4,11
5344,3pkd,E.C.3.4.11.18,3,4,11
5345,3pke,E.C.3.4.11.18,3,4,11
5346,3pma,E.C.3.4.21.5,3,4,21
5350,3po1,E.C.3.4.21.5,3,4,21
5361,3prs,E.C.3.4.23.22,3,4,23
5374,3pwm,E.C.3.4.23.16,3,4,23
5375,3pww,E.C.3.4.23.22,3,4,23
5393,3q2g,E.C.3.4.24,3,4,24
5394,3q2h,E.C.3.4.24,3,4,24
5398,3q3k,E.C.3.4.21.6,3,4,21
5399,3q3t,E.C.3.4.23.15,3,4,23
5400,3q43,E.C.3.4.11,3,4,11
5401,3q44,E.C.3.4.11,3,4,11
5402,3q4b,E.C.3.4.23.15,3,4,23
5407,3q5h,E.C.3.4.23.15,3,4,23
5411,3q77,E.C.3.4.21.37,3,4,21
5412,3q7j,E.C.3.4.11,3,4,11
5417,3qaa,E.C.3.4.23.16,3,4,23
5423,3qbh,E.C.3.4.23.46,3,4,23
5446,3qi1,E.C.3.4.23.46,3,4,23
5452,3qiy,E.C.3.4.24.69,3,4,24
5453,3qiz,E.C.3.4.24.69,3,4,24
5454,3qj0,E.C.3.4.24.69,3,4,24
5465,3qn7,E.C.3.4.21.73,3,4,21
5477,3qs1,E.C.3.4.23.38,3,4,23
5480,3qsd,E.C.3.4.22.1,3,4,22
5484,3qto,E.C.3.4.21.5,3,4,21
5489,3qtv,E.C.3.4.21.5,3,4,21
5498,3qw5,E.C.3.4.24.69,3,4,24
5499,3qw6,E.C.3.4.24.69,3,4,24
5500,3qw7,E.C.3.4.24.69,3,4,24
5501,3qw8,E.C.3.4.24.69,3,4,24
5502,3qwc,E.C.3.4.21.5,3,4,21
5503,3qx5,E.C.3.4.21.5,3,4,21
5519,3r2f,E.C.3.4.23.46,3,4,23
5521,3r5j,E.C.3.4.22.55,3,4,22
5523,3r6g,E.C.3.4.22.55,3,4,22
5525,3r7b,E.C.3.4.22.55,3,4,22
5526,3r7n,E.C.3.4.22.55,3,4,22
5541,3rbu,E.C.3.4.17.21,3,4,17
5555,3rjm,E.C.3.4.22.55,3,4,22
5569,3ro0,E.C.3.4.19.3,3,4,19
5578,3rsv,E.C.3.4.23.46,3,4,23
5579,3rsx,E.C.3.4.23.46,3,4,23
5580,3rth,E.C.3.4.23.46,3,4,23
5582,3rtm,E.C.3.4.23.46,3,4,23
5583,3rtn,E.C.3.4.23.46,3,4,23
5586,3ru1,E.C.3.4.23.46,3,4,23
5593,3rvi,E.C.3.4.23.46,3,4,23
5600,3rxa,E.C.3.4.21.4,3,4,21
5601,3rxb,E.C.3.4.21.4,3,4,21
5602,3rxd,E.C.3.4.21.4,3,4,21
5603,3rxe,E.C.3.4.21.4,3,4,21
5604,3rxf,E.C.3.4.21.4,3,4,21
5605,3rxg,E.C.3.4.21.4,3,4,21
5606,3rxh,E.C.3.4.21.4,3,4,21
5607,3rxi,E.C.3.4.21.4,3,4,21
5608,3rxj,E.C.3.4.21.4,3,4,21
5609,3rxk,E.C.3.4.21.4,3,4,21
5610,3rxl,E.C.3.4.21.4,3,4,21
5611,3rxm,E.C.3.4.21.4,3,4,21
5612,3rxo,E.C.3.4.21.4,3,4,21
5613,3rxp,E.C.3.4.21.4,3,4,21
5629,3s0n,E.C.3.4.21.39,3,4,21
5636,3s2o,E.C.3.4.23.46,3,4,23
5643,3s3q,E.C.3.4.22.1,3,4,22
5644,3s3r,E.C.3.4.22.1,3,4,22
5646,3s43,E.C.3.4.23.16,3,4,23
5647,3s45,E.C.3.4.23.47,3,4,23
5649,3s53,E.C.3.4.23.16,3,4,23
5650,3s54,E.C.3.4.23.16,3,4,23
5651,3s56,E.C.3.4.23.16,3,4,23
5666,3s7l,E.C.3.4.23.46,3,4,23
5667,3s7m,E.C.3.4.23.46,3,4,23
5681,3sdi,E.C.3.4.25.1,3,4,25
5682,3sdk,E.C.3.4.25.1,3,4,25
5683,3sfc,E.C.3.4.23.15,3,4,23
5690,3sha,E.C.3.4.21.5,3,4,21
5692,3shc,E.C.3.4.21.5,3,4,21
5693,3shj,E.C.3.4.25.1,3,4,25
5696,3si3,E.C.3.4.21.5,3,4,21
5697,3si4,E.C.3.4.21.5,3,4,21
5699,3sjf,E.C.3.4.17.21,3,4,17
5700,3sji,E.C.3.4.22.28,3,4,22
5701,3sjo,E.C.3.4.22.28,3,4,22
5706,3skf,E.C.3.4.23.46,3,4,23
5707,3skg,E.C.3.4.23.46,3,4,23
5725,3so9,E.C.3.4.23.16,3,4,23
5728,3spk,E.C.3.4.23.16,3,4,23
5735,3st5,E.C.3.4.23.16,3,4,23
5737,3stj,E.C.3.4.21.107,3,4,21
5745,3sv2,E.C.3.4.21.5,3,4,21
5748,3sw2,E.C.3.4.21.6,3,4,21
5751,3sww,E.C.3.4.14.5,3,4,14
5752,3sx4,E.C.3.4.14.5,3,4,14
5772,3t3c,E.C.3.4.23.16,3,4,23
5788,3t6b,E.C.3.4.14.4,3,4,14
5789,3t6j,E.C.3.4.14.4,3,4,14
