,PDB code,EC number,Class,Subclass,Subsubclass
1972,1zz1,E.C.3.5.1.0,3,5,1
1974,1zz3,E.C.3.5.1.0,3,5,1
1976,1zzz,E.C.3.4.21.4,3,4,21
1977,220l,E.C.3.2.1.17,3,2,1
1978,223l,E.C.3.2.1.17,3,2,1
1983,2a29,E.C.3.6.3.12,3,6,3
1984,2a2x,E.C.3.4.21.5,3,4,21
1985,2a3a,E.C.3.2.1.14,3,2,1
1986,2a3b,E.C.3.2.1.14,3,2,1
1987,2a3c,E.C.3.2.1.14,3,2,1
1994,2a8h,E.C.3.4.24.86,3,4,24
1998,2ada,E.C.3.5.4.4,3,5,4
2001,2adu,E.C.3.4.11.18,3,4,11
2002,2aeb,E.C.3.5.3.1,3,5,3
2003,2aei,E.C.3.4.21.21,3,4,21
2007,2agv,E.C.3.6.3.8,3,6,3
2008,2ai7,E.C.3.5.1.88,3,5,1
2009,2ai8,E.C.3.5.1.88,3,5,1
2010,2aia,E.C.3.5.1.88,3,5,1
2011,2aie,E.C.3.5.1.88,3,5,1
2012,2aig,E.C.3.4.24.46,3,4,24
2013,2aj8,E.C.3.4.14.5,3,4,14
2014,2ajb,E.C.3.4.14.5,3,4,14
2015,2ajd,E.C.3.4.14.5,3,4,14
2016,2ajl,E.C.3.4.14.5,3,4,14
2017,2alv,E.C.3.4.22.0,3,4,22
2024,2ank,E.C.3.4.21.5,3,4,21
2025,2anm,E.C.3.4.21.5,3,4,21
2026,2aoc,E.C.3.4.23.16,3,4,23
2027,2aod,E.C.3.4.23.16,3,4,23
2028,2aoe,E.C.3.4.23.16,3,4,23
2029,2aof,E.C.3.4.23.16,3,4,23
2030,2aog,E.C.3.4.23.16,3,4,23
2031,2aoh,E.C.3.4.23.16,3,4,23
2032,2aoi,E.C.3.4.23.16,3,4,23
2033,2aoj,E.C.3.4.23.16,3,4,23
2041,2aqu,E.C.3.4.23.16,3,4,23
2042,2arm,E.C.3.1.1.4,3,1,1
2044,2aux,E.C.3.4.22.38,3,4,22
2045,2auz,E.C.3.4.22.38,3,4,22
2046,2avm,E.C.3.4.23.16,3,4,23
2047,2avo,E.C.3.4.23.16,3,4,23
2048,2avq,E.C.3.4.23.16,3,4,23
2049,2avs,E.C.3.4.23.16,3,4,23
2050,2avv,E.C.3.4.23.16,3,4,23
2063,2az8,E.C.3.4.23.16,3,4,23
2064,2az9,E.C.3.4.23.16,3,4,23
2065,2azb,E.C.3.4.23.16,3,4,23
2066,2azc,E.C.3.4.23.16,3,4,23
2067,2azr,E.C.3.1.3.48,3,1,3
2068,2b07,E.C.3.1.3.48,3,1,3
2069,2b17,E.C.3.1.1.4,3,1,1
2070,2b1g,E.C.3.5.4.10,3,5,4
2071,2b1i,E.C.3.5.4.10,3,5,4
2073,2b1q,E.C.3.1.3.24,3,1,3
2074,2b1r,E.C.3.1.3.24,3,1,3
2081,2b7d,E.C.3.4.21.21,3,4,21
2082,2b7f,E.C.3.4.23.0,3,4,23
2083,2b8l,E.C.3.4.23.46,3,4,23
2084,2b8v,E.C.3.4.23.46,3,4,23
2089,2bb7,E.C.3.4.11.18,3,4,11
2091,2bbb,E.C.3.4.23.16,3,4,23
2092,2bcd,E.C.3.1.3.16,3,1,3
2095,2bdl,E.C.3.4.22.38,3,4,22
2096,2bdy,E.C.3.4.21.5,3,4,21
2101,2bgd,E.C.3.1.3.48,3,1,3
2102,2bge,E.C.3.1.3.48,3,1,3
2103,2bgn,E.C.3.4.14.5,3,4,14
2104,2bgr,E.C.3.4.14.5,3,4,14
2105,2bks,E.C.3.4.23.15,3,4,23
2106,2bkt,E.C.3.4.23.15,3,4,23
2109,2bmg,E.C.3.4.21.6,3,4,21
2111,2boh,E.C.3.4.21.6,3,4,21
2112,2bok,E.C.3.4.21.6,3,4,21
2114,2bpv,E.C.3.4.23.16,3,4,23
2115,2bpx,E.C.3.4.13.16,3,4,13
2116,2bpy,E.C.3.4.23.16,3,4,23
2117,2bq6,E.C.3.4.21.6,3,4,21
2118,2bq7,E.C.3.4.21.6,3,4,21
2119,2bqv,E.C.3.4.23.16,3,4,23
2120,2bqw,E.C.3.4.21.6,3,4,21
2132,2bua,E.C.3.4.14.5,3,4,14
2133,2bub,E.C.3.4.14.5,3,4,14
2134,2buc,E.C.3.4.14.5,3,4,14
2136,2bvd,E.C.3.2.1.4,3,2,1
2137,2bvr,E.C.3.4.21.5,3,4,21
2138,2bvs,E.C.3.4.21.5,3,4,21
2139,2bvx,E.C.3.4.21.5,3,4,21
2141,2bxt,E.C.3.4.21.5,3,4,21
2142,2bxu,E.C.3.4.21.5,3,4,21
2143,2bz6,E.C.3.4.21.21,3,4,21
2144,2bza,E.C.3.4.21.4,3,4,21
2145,2bzz,E.C.3.1.27.5,3,1,27
2146,2c02,E.C.3.1.27.5,3,1,27
2154,2c4f,E.C.3.4.21.21,3,4,21
2165,2c6c,E.C.3.4.17.21,3,4,17
2167,2c6g,E.C.3.4.17.21,3,4,17
2172,2c6n,E.C.3.4.15.1,3,4,15
2175,2c8w,E.C.3.4.21.5,3,4,21
2176,2c8x,E.C.3.4.21.5,3,4,21
2177,2c8y,E.C.3.4.21.5,3,4,21
2178,2c90,E.C.3.4.21.5,3,4,21
2180,2c93,E.C.3.4.21.5,3,4,21
2186,2cbj,E.C.3.2.1.35,3,2,1
2187,2cbu,E.C.3.2.1.21,3,2,1
2188,2cbv,E.C.3.2.1.21,3,2,1
2189,2cej,E.C.3.4.23.16,3,4,23
2190,2cem,E.C.3.4.23.16,3,4,23
2191,2cen,E.C.3.4.23.16,3,4,23
2192,2ceq,E.C.3.2.1.23,3,2,1
2193,2cer,E.C.3.2.1.21,3,2,1
2194,2ces,E.C.3.2.1.21,3,2,1
2195,2cet,E.C.3.2.1.21,3,2,1
2196,2cf8,E.C.3.4.21.5,3,4,21
2197,2cf9,E.C.3.4.21.5,3,4,21
2204,2chm,E.C.3.1.4.17,3,1,4
2209,2cji,E.C.3.4.21.6,3,4,21
2210,2ckm,E.C.3.1.1.7,3,1,1
2220,2cm7,E.C.3.1.3.48,3,1,3
2221,2cm8,E.C.3.1.3.48,3,1,3
2222,2cma,E.C.3.1.3.48,3,1,3
2223,2cmb,E.C.3.1.3.48,3,1,3
2224,2cmc,E.C.3.1.3.48,3,1,3
2225,2cmf,E.C.3.1.1.7,3,1,1
2226,2cn0,E.C.3.4.21.5,3,4,21
2228,2cne,E.C.3.1.3.48,3,1,3
2229,2cnf,E.C.3.1.3.48,3,1,3
2230,2cng,E.C.3.1.3.48,3,1,3
2231,2cnh,E.C.3.1.3.48,3,1,3
2232,2cni,E.C.3.1.3.48,3,1,3
2235,2ctc,E.C.3.4.17.1,3,4,17
2236,2cv3,E.C.3.4.21.36,3,4,21
2239,2d1n,E.C.3.4.24.0,3,4,24
2240,2d1o,E.C.3.4.24.17,3,4,24
2241,2d2v,E.C.3.1.3.24,3,1,3
2245,2ddf,E.C.3.4.24.86,3,4,24
2246,2doo,E.C.3.5.2.6,3,5,2
2253,2e1w,E.C.3.5.4.4,3,5,4
2270,2ea2,E.C.3.4.11.18,3,4,11
2271,2ea4,E.C.3.4.11.18,3,4,11
2272,2eep,E.C.3.4.14.-,3,4,14
2273,2eg7,E.C.3.5.2.3,3,5,2
2274,2eg8,E.C.3.5.2.3,3,5,2
2275,2ei6,E.C.3.4.21.6,3,4,21
2276,2epn,E.C.3.2.1.52   ,3,2,1
2277,2er0,E.C.3.4.23.6,3,4,23
2278,2er6,E.C.3.4.23.22,3,4,23
2279,2er9,E.C.3.4.23.22,3,4,23
2286,2evc,E.C.3.4.11.18,3,4,11
2287,2evm,E.C.3.4.11.18,3,4,11
2288,2evo,E.C.3.4.11.18,3,4,11
2289,2ew5,E.C.3.5.1.88,3,5,1
2290,2ew6,E.C.3.5.1.88,3,5,1
2292,2ewb,E.C.3.4.11.1,3,4,11
2294,2ewy,E.C.3.4.23.45,3,4,23
2299,2f0z,E.C.3.2.1.18,3,2,1
2300,2f10,E.C.3.2.1.18,3,2,1
2302,2f18,E.C.3.2.1.114,3,2,1
2303,2f1a,E.C.3.2.1.114,3,2,1
2304,2f1b,E.C.3.2.1.114,3,2,1
2305,2f1g,E.C.3.4.22.27,3,4,22
2307,2f3e,E.C.3.4.23.46,3,4,23
2308,2f3f,E.C.3.4.23.46,3,4,23
2309,2f3k,E.C.3.4.23.16,3,4,23
2312,2f6t,E.C.3.1.3.48,3,1,3
2313,2f6v,E.C.3.1.3.48,3,1,3
2314,2f6y,E.C.3.1.3.48,3,1,3
2315,2f6z,E.C.3.1.3.48,3,1,3
2316,2f70,E.C.3.1.3.48,3,1,3
2317,2f71,E.C.3.1.3.48,3,1,3
2318,2f7o,E.C.3.2.1.114,3,2,1
2319,2f7p,E.C.3.2.1.114,3,2,1
2320,2f80,E.C.3.4.23.16,3,4,23
2321,2f81,E.C.3.4.23.16,3,4,23
2323,2f8g,E.C.3.4.23.16,3,4,23
2325,2f9b,E.C.3.4.21.21,3,4,21
2329,2fci,E.C.3.1.4.11,3,1,4
2330,2fda,E.C.3.4.21.27,3,4,21
2331,2fdd,E.C.3.4.23.16,3,4,23
2332,2fde,E.C.3.4.23.16,3,4,23
2333,2fdp,E.C.3.4.23.46,3,4,23
2334,2feq,E.C.3.4.21.5,3,4,21
2335,2fes,E.C.3.4.21.5,3,4,21
2336,2ff1,E.C.3.2.2.1,3,2,2
2337,2ff2,E.C.3.2.2.1,3,2,2
2339,2fgu,E.C.3.4.23.16,3,4,23
2340,2fgv,E.C.3.4.23.16,3,4,23
2341,2fhy,E.C.3.1.3.11,3,1,3
2342,2fie,E.C.3.1.3.11,3,1,3
2343,2fix,E.C.3.1.3.11,3,1,3
2344,2fj0,E.C.3.1.1.1,3,1,1
2345,2fjm,E.C.3.1.3.48,3,1,3
2346,2fjn,E.C.3.1.3.48,3,1,3
2347,2fjp,E.C.3.4.14.5,3,4,14
2349,2flb,E.C.3.4.21.21,3,4,21
2350,2flr,E.C.3.4.21.21,3,4,21
2351,2fm0,E.C.3.1.4.17,3,1,4
2352,2fm5,E.C.3.1.4.17,3,1,4
2353,2fmb,E.C.3.4.23.16,3,4,23
2357,2fpz,E.C.3.4.21.59,3,4,21
2363,2fs8,E.C.3.4.21.59,3,4,21
2364,2fs9,E.C.3.4.21.59,3,4,21
2366,2ftd,E.C.3.4.22.38,3,4,22
2368,2fv5,E.C.3.4.24.86,3,4,24
2369,2fv9,E.C.3.4.24.86,3,4,24
2372,2fx6,E.C.3.4.21.4,3,4,21
2373,2fxr,E.C.3.4.21.59,3,4,21
2376,2fyv,E.C.3.2.1.114,3,2,1
2380,2fzz,E.C.3.4.21.6,3,4,21
2381,2g00,E.C.3.4.21.6,3,4,21
2384,2g1r,E.C.3.4.23.15,3,4,23
2385,2g1y,E.C.3.4.23.15,3,4,23
2386,2g24,E.C.3.4.23.15,3,4,23
2387,2g5p,E.C.3.4.14.5,3,4,14
2388,2g5t,E.C.3.4.14.5,3,4,14
2389,2g63,E.C.3.4.14.5,3,4,14
2390,2g6p,E.C.3.4.11.18,3,4,11
2395,2g8r,E.C.3.1.27.5,3,1,27
2396,2g94,E.C.3.4.23.46,3,4,23
2404,2ga2,E.C.3.4.11.18,3,4,11
2405,2gbf,E.C.3.4.14.5,3,4,14
2406,2gbg,E.C.3.4.14.5,3,4,14
2407,2gbi,E.C.3.4.14.5,3,4,14
2411,2gde,E.C.3.4.21.5,3,4,21
2414,2gg0,E.C.3.4.11.18,3,4,11
2415,2gg2,E.C.3.4.11.18,3,4,11
2416,2gg3,E.C.3.4.11.18,3,4,11
2417,2gg5,E.C.3.4.11.18,3,4,11
2418,2gg7,E.C.3.4.11.18,3,4,11
2419,2gg8,E.C.3.4.11.18,3,4,11
2420,2gg9,E.C.3.4.11.18,3,4,11
2422,2ggb,E.C.3.4.11.18,3,4,11
2424,2gh6,E.C.3.5.1.-,3,5,1
2427,2gkl,E.C.3.5.2.6,3,5,2
2432,2gmk,E.C.3.1.27.-,3,1,27
2440,2go4,E.C.3.5.1.0,3,5,1
2445,2gsu,E.C.3.6.1.9,3,6,1
2449,2gv6,E.C.3.4.21.0,3,4,21
2450,2gv7,E.C.3.4.21.0,3,4,21
2453,2gvv,E.C.3.1.8.2,3,1,8
2456,2gz7,E.C.3.4.22.0,3,4,22
2457,2gz8,E.C.3.4.22.0,3,4,22
2459,2h02,E.C.3.1.3.48,3,1,3
2460,2h03,E.C.3.1.3.48,3,1,3
2464,2h2d,E.C.3.5.1.-,3,5,1
2466,2h2g,E.C.3.5.1.-,3,5,1
2467,2h2h,E.C.3.5.1.-,3,5,1
2470,2h42,E.C.3.1.4.17,3,1,4
2471,2h44,E.C.3.1.4.17,3,1,4
2472,2h4g,E.C.3.1.3.48,3,1,3
2473,2h4k,E.C.3.1.3.48,3,1,3
2476,2h5d,E.C.3.4.21.12,3,4,21
2477,2h5i,E.C.3.4.22.0,3,4,22
2478,2h5j,E.C.3.4.22.0,3,4,22
2479,2h65,E.C.3.4.22.0,3,4,22
2480,2h6t,E.C.3.4.23.24,3,4,23
2483,2h9t,E.C.3.4.21.5,3,4,21
2484,2ha0,E.C.3.1.1.7,3,1,1
2485,2ha2,E.C.3.1.1.7,3,1,1
2486,2ha3,E.C.3.1.1.7,3,1,1
2487,2ha4,E.C.3.1.1.7,3,1,1
2488,2ha5,E.C.3.1.1.7,3,1,1
2489,2ha6,E.C.3.1.1.7,3,1,1
2490,2ha7,E.C.3.1.1.7,3,1,1
2491,2hah,E.C.3.4.23.16,3,4,23
2493,2haw,E.C.3.6.1.1,3,6,1
2494,2hb1,E.C.3.1.3.48,3,1,3
2495,2hb3,E.C.3.4.23.16,3,4,23
2497,2hdq,E.C.3.5.2.6,3,5,2
2498,2hdr,E.C.3.5.2.6,3,5,2
2499,2hds,E.C.3.5.2.6,3,5,2
2500,2hdu,E.C.3.5.2.6,3,5,2
2501,2hh5,E.C.3.4.22.27,3,4,22
2502,2hha,E.C.3.4.14.5,3,4,14
2503,2hhn,E.C.3.4.22.27,3,4,22
2505,2hiz,E.C.3.4.23.46,3,4,23
2511,2hm1,E.C.3.4.23.46,3,4,23
2514,2hob,E.C.3.4.22.-,3,4,22
2517,2hpa,E.C.3.1.3.2,3,1,3
2518,2hqu,E.C.3.6.1.23,3,6,1
2519,2hr6,E.C.3.6.1.23,3,6,1
2520,2hrm,E.C.3.6.1.23,3,6,1
2521,2hs1,E.C.3.4.23.16,3,4,23
2522,2hs2,E.C.3.4.23.16,3,4,23
2523,2hu6,E.C.3.4.24.65,3,4,24
2524,2hvx,E.C.3.4.21.39,3,4,21
2532,2hxm,E.C.3.2.2.0,3,2,2
2540,2hzy,E.C.3.7.1.2,3,7,1
2541,2i03,E.C.3.4.14.5,3,4,14
2542,2i0a,E.C.3.4.23.16,3,4,23
2543,2i0d,E.C.3.4.23.16,3,4,23
2552,2i3z,E.C.3.4.14.5,3,4,14
2554,2i47,E.C.3.4.24.86,3,4,24
2555,2i4d,E.C.3.4.23.16,3,4,23
2557,2i4u,E.C.3.4.23.16,3,4,23
2558,2i4v,E.C.3.4.23.16,3,4,23
2559,2i4w,E.C.3.4.23.16,3,4,23
2560,2i4x,E.C.3.4.23.16,3,4,23
2562,2i72,E.C.3.5.2.6,3,5,2
2566,2idw,E.C.3.4.23.16,3,4,23
2567,2ie4,E.C.3.1.3.16,3,1,3
2568,2ieh,E.C.3.6.4.4,3,6,4
2569,2ien,E.C.3.4.23.16,3,4,23
2570,2ieo,E.C.3.4.23.16,3,4,23
2573,2igx,E.C.3.4.23.39,3,4,23
2574,2igy,E.C.3.4.23.39,3,4,23
2576,2iit,E.C.3.4.14.5,3,4,14
2577,2iiv,E.C.3.4.14.5,3,4,14
2578,2iko,E.C.3.4.23.15,3,4,23
2579,2iku,E.C.3.4.23.15,3,4,23
2580,2il2,E.C.3.4.23.15,3,4,23
2581,2ilp,E.C.3.4.24.69,3,4,24
2587,2iqg,E.C.3.4.23.46,3,4,23
2588,2irz,E.C.3.4.23.46,3,4,23
2589,2is0,E.C.3.4.23.46,3,4,23
2600,2iu0,E.C.3.5.4.10,3,5,4
2601,2iuz,E.C.3.2.1.14,3,2,1
2610,2j2u,E.C.3.4.21.6,3,4,21
2611,2j34,E.C.3.4.21.6,3,4,21
2612,2j3q,E.C.3.1.1.7,3,1,1
2613,2j47,E.C.3.2.1.52,3,2,1
2614,2j4g,E.C.3.2.1.52,3,2,1
2615,2j4i,E.C.3.4.21.6,3,4,21
2617,2j4q,E.C.3.5.4.13,3,5,4
2621,2j75,E.C.3.2.1.21,3,2,1
2622,2j77,E.C.3.2.1.21,3,2,1
2623,2j78,E.C.3.2.1.21,3,2,1
2624,2j79,E.C.3.2.1.21,3,2,1
2625,2j7b,E.C.3.2.1.21,3,2,1
2626,2j7d,E.C.3.2.1.21,3,2,1
2627,2j7e,E.C.3.2.1.21,3,2,1
2628,2j7f,E.C.3.2.1.21,3,2,1
2629,2j7g,E.C.3.2.1.21,3,2,1
2630,2j7h,E.C.3.2.1.21,3,2,1
2632,2j94,E.C.3.4.21.6,3,4,21
2633,2j95,E.C.3.4.21.6,3,4,21
2634,2j9a,E.C.3.4.11.1,3,4,11
2636,2j9n,E.C.3.4.21.4,3,4,21
2637,2jaj,E.C.3.5.3.18,3,5,3
2638,2jal,E.C.3.2.1.21,3,2,1
2639,2jbj,E.C.3.4.17.21,3,4,17
2640,2jbk,E.C.3.4.17.21,3,4,17
2643,2jbu,E.C.3.4.24.56,3,4,24
2645,2jdl,E.C.3.2.2.22,3,2,2
2650,2jew,E.C.3.4.17.2,3,4,17
2651,2jf4,E.C.3.2.1.28,3,2,1
2654,2jg0,E.C.3.2.1.28,3,2,1
2655,2jh0,E.C.3.4.21.5,3,4,21
2656,2jh5,E.C.3.4.21.5,3,4,21
2657,2jh6,E.C.3.4.21.5,3,4,21
2659,2jiw,E.C.3.2.1.52,3,2,1
2660,2jjb,E.C.3.2.1.28,3,2,1
2661,2jjk,E.C.3.1.3.11,3,1,3
2662,2jke,E.C.3.2.1.20,3,2,1
2663,2jkh,E.C.3.4.21.6,3,4,21
2667,2jkp,E.C.3.2.1.20,3,2,1
2670,2jnp,E.C.3.4.24.17,3,4,24
2672,2joa,E.C.3.4.21.-,3,4,21
2675,2jsd,E.C.3.4.24.-,3,4,24
2676,2jxr,E.C.3.4.23.25,3,4,23
2677,2k2g,E.C.3.4.24.65,3,4,24
2678,2k31,E.C.3.1.4.35,3,1,4
2681,2kmx,E.C.3.6.3.4,3,6,3
2685,2l75,E.C.3.6.4.12,3,6,4
2687,2l8r,E.C.3.5.1,3,5,1
2688,2lbm,E.C.3.6.4.12,3,6,4
2689,2loz,E.C.3.1.3,3,1,3
2690,2lpr,E.C.3.4.21.12,3,4,21
2697,2mas,E.C.3.2.2.1,3,2,2
2698,2mip,E.C.3.4.23.16,3,4,23
2704,2nm1,E.C.3.4.24.69,3,4,24
2706,2nmy,E.C.3.4.23.16,3,4,23
2707,2nmz,E.C.3.4.23.16,3,4,23
2711,2nnk,E.C.3.4.23.16,3,4,23
2713,2nnp,E.C.3.4.23.16,3,4,23
2719,2nq6,E.C.3.4.11.18,3,4,11
2720,2nq7,E.C.3.4.11.18,3,4,11
2721,2nqg,E.C.3.4.22.52,3,4,22
2722,2nqi,E.C.3.4.22.52,3,4,22
2725,2nsx,E.C.3.2.1.45,3,2,1
2726,2nt7,E.C.3.1.3.48,3,1,3
2727,2nta,E.C.3.1.3.48,3,1,3
2728,2nxd,E.C.3.4.23.16,3,4,23
2729,2nxl,E.C.3.4.23.16,3,4,23
2730,2nxm,E.C.3.4.23.16,3,4,23
2731,2nyr,E.C.3.5.1.-,3,5,1
2733,2o1c,E.C.3.6.1.-,3,6,1
2736,2o3z,E.C.3.5.1.-,3,5,1
2738,2o4h,E.C.3.5.1.15,3,5,1
2746,2o7v,E.C.3.1.1.1,3,1,1
2747,2o8h,E.C.3.1.4.17,3,1,4
2749,2o9j,E.C.3.6.3.8,3,6,3
2750,2o9r,E.C.3.2.1.21,3,2,1
2751,2oa0,E.C.3.6.3.8,3,6,3
2752,2oag,E.C.3.4.14.5,3,4,14
2753,2oah,E.C.3.4.23.46,3,4,23
2754,2oaz,E.C.3.4.11.18,3,4,11
2757,2oc2,E.C.3.4.15.1,3,4,15
2766,2ogz,E.C.3.4.14.5,3,4,14
2769,2ohk,E.C.3.4.23.46,3,4,23
2770,2ohl,E.C.3.4.23.46,3,4,23
2771,2ohm,E.C.3.4.23.46,3,4,23
2772,2ohp,E.C.3.4.23.46,3,4,23
2773,2ohq,E.C.3.4.23.46,3,4,23
2774,2ohr,E.C.3.4.23.46,3,4,23
2775,2ohs,E.C.3.4.23.46,3,4,23
2776,2oht,E.C.3.4.23.46,3,4,23
2777,2ohu,E.C.3.4.23.46,3,4,23
2779,2oi0,E.C.3.4.24.86,3,4,24
2790,2ole,E.C.3.4.14.5,3,4,14
2794,2onc,E.C.3.4.14.5,3,4,14
2800,2op3,E.C.3.4.22.27,3,4,22
2801,2op9,E.C.3.4.22.-,3,4,22
2804,2oqi,E.C.3.4.14.5,3,4,14
2805,2oqv,E.C.3.4.14.5,3,4,14
2806,2or4,E.C.3.4.17.21,3,4,17
2813,2ovv,E.C.3.1.4.17,3,1,4
2814,2ovx,E.C.3.4.24.35,3,4,24
2815,2ovy,E.C.3.1.4.17,3,1,4
2816,2ovz,E.C.3.4.24.35,3,4,24
2817,2ow0,E.C.3.4.24.35,3,4,24
2818,2ow1,E.C.3.4.24.35,3,4,24
2819,2ow2,E.C.3.4.24.35,3,4,24
2821,2ow6,E.C.3.2.1.114,3,2,1
2822,2ow9,E.C.3.4.24.-   ,3,4,24
2825,2oxn,E.C.3.2.1.52,3,2,1
2828,2oyk,E.C.3.2.1.123,3,2,1
2829,2oyl,E.C.3.2.1.123,3,2,1
2830,2oym,E.C.3.2.1.123,3,2,1
2831,2oz2,E.C.3.4.22.51,3,4,22
2832,2ozr,E.C.3.4.24.-    ,3,4,24
2833,2p16,E.C.3.4.21.6,3,4,21
2838,2p3a,E.C.3.4.23.16,3,4,23
2839,2p3b,E.C.3.4.23.16,3,4,23
2840,2p3c,E.C.3.4.23.16,3,4,23
2841,2p3d,E.C.3.4.23.16,3,4,23
2845,2p4j,E.C.3.4.23.46,3,4,23
2847,2p53,E.C.3.5.1.25,3,5,1
2848,2p83,E.C.3.4.23.46,3,4,23
2849,2p8h,E.C.3.4.23.46,3,4,23
2850,2p8n,E.C.3.2.2.22 ,3,2,2
2851,2p8o,E.C.3.4.21.1,3,4,21
2852,2p8s,E.C.3.4.14.5,3,4,14
2853,2p93,E.C.3.4.21.6,3,4,21
2854,2p94,E.C.3.4.21.6,3,4,21
2855,2p95,E.C.3.4.21.6,3,4,21
2856,2p98,E.C.3.4.11.18 ,3,4,11
2857,2p99,E.C.3.4.11.18 ,3,4,11
2858,2p9a,E.C.3.4.11.18 ,3,4,11
2860,2pcu,E.C.3.4.17.-,3,4,17
2864,2pgj,E.C.3.2.2.5,3,2,2
2865,2pgl,E.C.3.2.2.5,3,2,2
2866,2ph6,E.C.3.4.23.46,3,4,23
2867,2ph8,E.C.3.4.23.46,3,4,23
2868,2phb,E.C.3.4.21.6,3,4,21
2869,2piy,E.C.3.4.17.2,3,4,17
2870,2piz,E.C.3.4.17.2,3,4,17
2871,2pj0,E.C.3.4.17.2,3,4,17
2872,2pj1,E.C.3.4.17.2,3,4,17
2873,2pj2,E.C.3.4.17.2,3,4,17
2874,2pj3,E.C.3.4.17.2,3,4,17
2875,2pj4,E.C.3.4.17.2,3,4,17
2876,2pj5,E.C.3.4.17.2,3,4,17
2877,2pj6,E.C.3.4.17.2,3,4,17
2878,2pj7,E.C.3.4.17.2,3,4,17
2879,2pj8,E.C.3.4.17.2,3,4,17
2880,2pj9,E.C.3.4.17.2,3,4,17
2881,2pja,E.C.3.4.17.2,3,4,17
2882,2pjb,E.C.3.4.17.2,3,4,17
2883,2pjc,E.C.3.4.17.2,3,4,17
2884,2pjt,E.C.3.4.24.-,3,4,24
2886,2pll,E.C.3.5.3.1,3,5,3
2893,2pqj,E.C.3.2.2.22,3,2,2
2894,2pqz,E.C.3.4.23.16,3,4,23
2895,2pre,E.C.3.4.22.-,3,4,22
2899,2psx,E.C.3.4.21.-,3,4,21
2904,2pu2,E.C.3.5.2.6,3,5,2
2909,2pvv,E.C.3.4.17.21,3,4,17
2910,2pvw,E.C.3.4.17.21,3,4,17
2913,2py4,E.C.3.6.1.23,3,6,1
2915,2pym,E.C.3.4.23.16,3,4,23
2916,2pyn,E.C.3.4.23.16,3,4,23
2919,2q11,E.C.3.4.23.46,3,4,23
2920,2q15,E.C.3.4.23.46,3,4,23
2921,2q1j,E.C.3.4.21.6,3,4,21
2927,2q63,E.C.3.4.23.16,3,4,23
2928,2q64,E.C.3.4.23.16,3,4,23
2931,2q6f,E.C.3.4.22.-,3,4,22
2938,2q8m,E.C.3.1.3.11,3,1,3
2941,2q92,E.C.3.4.11.18,3,4,11
2942,2q9m,E.C.3.5.2.6,3,5,2
2943,2q9n,E.C.3.5.2.6,3,5,2
2946,2qbp,E.C.3.1.3.48,3,1,3
2947,2qbq,E.C.3.1.3.48,3,1,3
2948,2qbr,E.C.3.1.3.48,3,1,3
2949,2qbs,E.C.3.1.3.48,3,1,3
2953,2qci,E.C.3.4.23.16,3,4,23
2954,2qd6,E.C.3.4.23.16,3,4,23
2955,2qd7,E.C.3.4.23.16,3,4,23
2956,2qd8,E.C.3.4.23.16,3,4,23
2958,2qdt,E.C.3.5.2.6,3,5,2
2963,2qhc,E.C.3.4.23.16,3,4,23
2964,2qhd,E.C.3.1.1.4,3,1,1
2967,2qk5,E.C.3.4.23.46,3,4,23
2969,2qky,E.C.3.4.14.5,3,4,14
2970,2ql5,E.C.3.4.22.60,3,4,22
2971,2ql7,E.C.3.4.22.60,3,4,22
2972,2ql9,E.C.3.4.22.60,3,4,22
2973,2qlb,E.C.3.4.22.60,3,4,22
2974,2qlf,E.C.3.4.22.60,3,4,22
2975,2qlj,E.C.3.4.22.60,3,4,22
2979,2qmg,E.C.3.4.23.46,3,4,23
2980,2qmj,E.C.3.2.1.-,3,2,1
2990,2qoe,E.C.3.4.14.5,3,4,14
2993,2qpj,E.C.3.4.24.11,3,4,24
2994,2qpu,E.C.3.2.1.1,3,2,1
3003,2qt9,E.C.3.4.14.5 ,3,4,14
3005,2qtb,E.C.3.4.14.5 ,3,4,14
3006,2qtg,E.C.3.2.2.16,3,2,2
3009,2qu2,E.C.3.4.23.46,3,4,23
3010,2qu3,E.C.3.4.23.46,3,4,23
3015,2qwb,E.C.3.2.1.18,3,2,1
3016,2qwc,E.C.3.2.1.18,3,2,1
3017,2qwd,E.C.3.2.1.18,3,2,1
3018,2qwe,E.C.3.2.1.18,3,2,1
3019,2qwf,E.C.3.2.1.18,3,2,1
3020,2qwg,E.C.3.2.1.18,3,2,1
3022,2qzk,E.C.3.4.23.46,3,4,23
3023,2qzl,E.C.3.4.23.46,3,4,23
3025,2qzx,E.C.3.4.23.24,3,4,23
3028,2r2m,E.C.3.4.21.5,3,4,21
3029,2r2w,E.C.3.4.21.73 ,3,4,21
3030,2r38,E.C.3.4.23.16,3,4,23
3032,2r3t,E.C.3.4.23.16,3,4,23
3033,2r3w,E.C.3.4.23.16,3,4,23
3034,2r3y,E.C.3.4.21.-,3,4,21
3035,2r43,E.C.3.4.23.16,3,4,23
3038,2r59,E.C.3.3.2.6,3,3,2
3040,2r6n,E.C.3.4.22.38,3,4,22
3042,2r8q,E.C.3.1.4.17 ,3,1,4
3043,2r9b,E.C.3.4.23.39,3,4,23
3044,2r9m,E.C.3.4.22.27,3,4,22
3046,2r9w,E.C.3.5.2.6,3,5,2
